title,text
Evonik launches new conditioning agent with improved sustainability profile,"In order to address new consumers demands, Evonik is launching a new premium hair conditioning agent. The new active ingredient is an esterquat [1] developed to provide superior manageability, lubricity and softness to the hair, and to help to balance the consumers' desire for a beautiful appearance with the necessity to improve the sustainability profile of the hair care industry Indeed, Varisoft®EQ 100 [2] has been conceived to match new requests from consumers. Actually, Evonik found that most consumers around the world are looking for effective hair conditioning as a tool to maintain attractive and healthy hair and request excellent performance. However, at the same time, consumers are increasingly health and environment conscious. As far as efficiency is concerned, according to the cosmetic ingredients supplier, the new Varisoft®EQ 100 ""outperforms leading market standards in both sensorial evaluations and technical measurements."" In addition to efficiency, Evonik also claims the new Varisoft®EQ 100 has a very good sustainability profile, including: – ready biodegradability, – lower eco-toxicity compared to common benchmark, – cold-processability, – and its primarily renewable, none palm-based feedstock. This new conditioning agent therefore supports ""a more environmentally conscious approach in the cosmetic industry."" Furthermore, Varisoft® EQ 100 is a solvent-free and non-flammable liquid with reduced risk during transport or production, and, increased flexibility during processing. Eventually, Evonik explains Varisoft ® EQ 100 is suitable for a broad range of application formats in the hair care market, including conditioning rinses, hair conditioning sprays and treatments, conditioning shampoos, styling products as well as hair dyes."
Cosmetic ingredients: The latest anti-aging launches,"With two new actives, Epigenist ™ and Lox-Age ™, BASF focuses on the epidermis. The first one is presented as an epidermal rejuvenator, which stimulates the epidermal innervation (neuritogenesis) to help the skin regain the quality of its youth. According to BASF, when applied on the skin, Epigenist™, which is extracted from bambara pea (voandzeia subterranea), can reverse the natural decrease of epidermal innervation. Nerves grow again and, ""the epidermis is thicker and better organised and the proliferation of cells is increased,"" claims the supplier of cosmetic ingredients. Regarding Lox-Age™, an extract of chicory (cichorium intybus) leaves, it is a skin relief perfector. According to BASF, the active is capable of restoring the expression of LOX (lysyl oxidase), a key protein that decreases with age, to a similar level as in young skin. Lox-Age™ contributes to the restoration of youthful skin appearance ""with a clinical efficacy similar to retinol"". With Optim Hyal™, Sederma aims at an optimal of renewal of the hyaluronic acid synthesis. This active contains Glycokines™, specific signaling oligosaccharides that structurally and functionally mimic the hyaluronic fragments found in the skin. According to Sederma, these Glycokines™ have been demonstrated to stimulate the hyaluronic acid synthesis on both keratinocytes and fibroblasts for a visible improvement in skin smoothness, moisture and suppleness in just one month. Silab's Nutripeptides® is a comprehensive anti-aging active ingredient designed to provide a youthful and radiant skin. This active is rich in rice di- and tripeptides that can be rapidly assimilated to offset the skin's nutritional imbalances, boosts its cellular metabolism and increases its defence mechanisms. Tested in vitro in drastic conditions of nutritional deficiency, the active stimulates defence mechanisms in response to stress, strengthens the barrier function, and increases protein synthesis in the dermal-epidermal junction and extracellular matrix. ""The skin is better nourished, toned and radiantly youthful,"" claims Silab. The company is also making a foray in epigenetics, the study of cellular and physiological traits that are heritable by daughter cells and not caused by changes in the DNA sequence. Derived from the calendula flower (Calendula officinalis), Epigenomyl® is a new active that limits modification to the epigenome resulting from the passing of time and external factors. According to Silab, the active allows cutaneous cells to better respond to stress and live longer. To fight time and environmentally induced ageing, Mibelle is launching PerfectionPeptide P7, a biogically active hepta-peptide that stimulates the skin's own self-defence mechanisms against oxidative stress at the cellular level. The active is a competitive inhibitor of the Keap1 repression. Consequently, the transcription factor Nrf2 is constantly present in its active form and arms the skin cells for challenges from any stress caused by oxidants or other reactive chemical species. Clinical and cell culture assays have shown the active ability to reduce DNA damage, UV-induced formation of sunburn cells, and the depletion of Langerhans. In order to ensure its stability, the peptide has been encapsulated into a novel soft sphere carrier system that is based on shea butter."
Cosmetic ingredients: Eco-design at the heart of recent launches,"With GlucoTain®, Clariant offers a range of four new non-ionic surfactants (GlucoTain® Clear, GlucoTain® Clean, GlucoTain® Flex, GlucoTain® Care). These sugar-based surfactants have been functionalized with fatty acids, including RSPO certified palm oil. ""We had been working for four years to develop these high performance products that show great sensorial results in particular in terms of softness and skin tolerance, as well as regarding foaming and conditioning properties and ease of use. Eco-design was also at the heart of development,"" said Boris Segalowitch, sales manager. The products are Ethylene Oxyde (EO)-free, PEG-free and boast a low carbon footprint. Developed both for skin and hair care, GlucoTain® are, according to Clariant, intended to replace betaines, which are widely used in personal care products, which have a low eco-toxicity profile but are questioned as potential sensitizers. The GlucoTain® range also allows the formulation of sulfate-free shampoos and fragrance solubilisation in PEG-free formulas. After seven years of research and two patents filed, Seppic builds on its expertise on lipoamino acids with the launch of Sepisun Flash™, the first pro-pigmenting agent which increases, without sun, the production of melanin by the skin. The active provides a naturally tanned complexion within 15 days with a durable effect. In comparison, a sunless tanner, acts in a few hours, but with a more temporary effect. ""Sepisun Flash™ meets market expectations by combining well-being with effectiveness. It's easy ti use and enables our clients to swiftly adapt to consumer requests for products that give a 'healthy ook' all year round,"" says Carla Perez, Seppic's Functional Active Ingredients Product Manager. The active is made from vegetable raw materials and complies with the twelve principles of green chemistry. With ReGeniStem™ Brightening, a lightening active, Lonza is expanding its range of cosmetic ingredients obtained from plant stem cells. The active inhibits tyrosinase in a manner comparable to the market benchmarks - namely kojic acid, arbutin and hydroquinone - and also presents a collagen boosting effect. According to Lonza, the technology allows to obtain more concentrated molecules of active ingredients while respecting sustainable development, without using solvents and without using a significant amount of raw botanical material, namely licorice."
Skin complexion: Naturex launches natural extracts with high AHA concentrations,"The quest for a radiant, perfect skin complexion, for youthful skin, even without makeup, is shared across all continents, with the Asian market leading the category. The number of new skin care products launched with a radiance claim has been multiplied by six over the last ten years in Asia. Moreover, more than half of the product launches targeting perfect skin complexion carried a ""natural"" claim in 2013. To address this growing demand, Naturex has added a line of alpha-hydroxy acids (AHAs) to its 'New Radiance' collection of ingredients. AHAs are well-known for their skin smoothing properties. Their exfoliating action removes dead cells, stimulates cell renewal and improves skin hydration. They also act as antioxidant scavengers and protect the skin from oxidative damage. ""Most natural AHAs are only available at relatively low concentrations,"" explains Naturex. However, the French supplier of plant-based natural ingredients has designed extracts of hibiscus (rich in specific hibiscus acids) and cranberry (rich in citric, quinic and malic acids) with concentrations in AHAs reaching up to 45-65%. Special attention has been paid to facilitate the use of AHAs in different formulations. Indeed, derived from anthocyanin-rich hibiscus flowers or cranberry fruits, the organic acids were originally coloured in vivid red. Naturex has worked to separate the anthocyanin from the organic acids in order to adapt them for cosmetic use. The powder and liquid versions of the cranberry and hibiscus AHAs have no impact on the colour of the finished product. ""Moreover, natural organic acids are easily soluble in water. This property presents a significant advantage in terms of formulation, avoiding any crystallization or precipitation in the formula. Thanks to their high solubility, natural organic acids have superior activity and improved bioavailability on the skin,"" claims Naturex."
Croda taps into superfoods for skin and hair care,"Ingredients derived from 'superfood' sources have become increasingly popular and the number of personal care products with claims focused on superfood connotations have more than doubled in the last few years [1]. Capitalizing on this trend, Croda has developed Hydroastivum P and Crodasone P, two new biopolymers that provide functional benefits to final products. Both ingredients are derived from pisum sativum or 'pea' which is popular for its high protein content, unique assortment of phyto-nutrients and antioxidant properties. ""In personal care applications, Pisum sativum provides a rich source of amino acids,"" says the company. In particular, Hydrosativum P and Crodasone P contain high levels of glutamic acid, aspartic acid, argenine and lysine. Proteins adsorb readily onto the surface of skin and hair and are generally hygroscopic, meaning they attract water molecules from the air to act as humectants. Traditionally, hydrolysed proteins such as wheat and silk have been used to impart moisture and conditioning properties to the hair and skin. Hydrosativum P is a new generation highly moisture retentive biopolymer. According to Croda, it exhibits ""powerful moisturisation properties in hair and skin care formulations."" Hydrosativum P has additional anti-irritancy properties ideal for skin and scalp care. Crodasone P is a copolymer designed to defend hair cuticles from heat and styling damage. Due to its complex polymeric structure, Crodasone P cross-links on drying to form a conditioning and protective network. ""Studies have shown that Crodasone P can reduce thermal cracking by 49% in an aqueous spray and 38% in a conditioner system,"" Croda claims. Crodasone P is ideally suited to leave-on styling products or conditioners claiming heat defence but Croda says it can also be used in rinse-off applications to defend the cuticles from damage caused during styling. To illustrate how these ingredients can meet the market needs, Croda has developed a range of formulations packed full of superfoods, such as the ""Super Satin Cooling Lotion"", a cooling skin moisturiser that contains Hydrosativum P and blueberry extract, or the ""Scoopable Hair Souffle"", a nourishing hair mask with a novel texture that contains Crodasone P for cuticle protection, Hydrosativum P to lavish the hair and scalp with moisture and is packed full of superfoods including pomegranate, apple and blueberry."
"""Both the environment and populations must be respected when using Amazonian actives"", Aïna Queiroz, ID bio","Premium Beauty News - What are your ambitions in terms of new developments? Aïna Queiroz - My first mission will be to expand the group's offer in cosmetic actives. I have already worked in research on natural active substances, with new organic targets, and this perfectly matches what the ID bio company is willing to do as a plant extraction specialist: playing a greater role on the natural actives market, thanks to a more diversified offer, and plants with a rich history. Our approach will consist in identifying a plant's potential for skin applications according to its origin, traditional use and phytochemical content. We also intend to go further with our research on the use of plant-derived co-products. Premium Beauty News - Can you already talk about your next launches, the new developments you will present at the In-Cosmetics Brasil show in São Paulo? Aïna Queiroz - Our presence at São Paulo's In-Cosmetics will enable the ID bio group to reinforce its knowledge of this large market. Some extracts have already been developed, and are based on annatto (""urucum"" in Portuguese), a plant that South American Indians used as a sun protection thanks to its bixin, a molecule that is close to beta-carotene. The red-orange colour of its seeds explains why indigenous populations were sometimes called ""red skins"". Likewise, camu camu has caught our research teams' attention for its strong content in vitamin C, one of the most important known to this day. Furthermore, we will also make the most of our presence at the show (G09 stand) by presenting our botanical actives and titrated extracts of the TitrExtract® range, which have already seduced companies in other geographical areas. Premium Beauty News - Thanks to your professional background, you now possess excellent knowledge of the natural actives in South America, especially Amazonia. These are increasingly present and popular in cosmetic products. How do you view this trend? Aïna Queiroz - The South-American biodiversity is so rich, and its ethnobotanical history so fascinating that the cosmetics industry just naturally turned towards it. Now, if this is great news for the economic boom in this geographical area, I am still sensitive to the action taken to limit the depletion of these precious resources and protect the populations that have traditionally been using these plants. Even though it may make a scientist or manufacturer's approach more complex when attempting to decipher their mystery. I definitely back up the use of Amazonian plants in our cosmetic products, provided a certain framework is respected. This is what a few South American countries, such as Peru, are gradually implementing to fight against the extinction of particular species and biopiracy."
Beiersdorf's Eucerin targets sensitive skins with Symrise actives,"""My team studied sensitive skin very carefully in recent years and discovered notable differences from normal skin,"" explains Dr. Gitta Neufang, Head of R&D Medical Management at Beiersdorf. ""Sensitive skin reacts much stronger to irritants,"" she adds. Skin irritation mechanism Beiersdorf's team of researchers thus used capsaicin, the pungent component of black pepper to mimic skin irritation and study its mechanism. The R&D team discovered that when capsaicin is applied to the skin surface it activates a protein on sensory nerve fibre endings, the TRPV1 channel. After bonding, the channel becomes permeable to calcium ions that then flow into the nerve fibres, transferring the irritation further along the fibres until it can be felt. The company then conducted a series of tests to select the active ingredients to best counteract this mechanism. According to Beiersdorf, the best results were achieved with SymSitive, a generation of active ingredients developed by German supplier Symrise. ""We have tested a series of ingredients to see if they can prevent this calcium stream caused by capsaicin and the irritation that results from it,"" Neufang explains. ""SymSitive was clearly the best. When used nerve fibres hardly reacted at all and the irritation was not transferred further."" Further studies conducted by the firm on test subjects confirm that SymSitive has a calming effect on very sensitive skin. ""The prickling or burning sensation of the skin from the irritant capsaicin is soothed just minutes after using SymSitive-containing products or doesn't even occur when SysmSitive is used beforehand,"" Beiersdorf says. Beiersdorf used the result of the research to develop the new Eucerin UltraSENSITIVE and AntiREDNESS lines, which hit store shelves this summer. ""The skin's irritation threshold is increased and skin discomfort disappears permanently,"" the company claims."
Kao finds a natural enzyme to produce sustainable surfactants,"Algae are one of the major fields of investigation of Kao's research program on advanced sustainable use biomass, conducted at the company's Eco Technology Research Centre in Wakayama, Japan. The Japanese cosmetics maker recently announced to have found how some algae can produce a large number of C12 to 14 medium chain fatty acids and to have identified the enzyme that plays a key role within the process. These fatty acids are the main components of natural fats and oils, such as palm kernel oils and coconut oils, which are raw materials for surfactants in detergents or shampoos. Additionally, as a first in the field of algae, the company identified a novel acyl-ACP thioesterase with high specificity to medium chain fatty acids from the genus Nannochloropsis. The Japanese company expects that these findings will dramatically accelerate the breeding development of algae for large-scale production of medium chain fatty acids thus providing a large source of fats and oils that are ""natural and not consumed as food"". Kao therefore intends to pursue technological development in this field, with the aim to achieve industrial production. According to the company, algae would be potentially more than ten times more productive than the most efficient alternative natural sources of fats and oils, such as oil palms. These results will be presented at the 1st Asian Conference on Oleo Science, which will be held on September 8 to 10, 2014 in Sapporo, Hokkaido, Japan."
Induchem brings visual spheres into a new dimension,"The Unispheres® XS range is an extension of Induchem's line of 3D visual carriers, which consists in spherical beads from cellulose and sugars and already includes: – Unispheres Original. Spheres that have the property of transforming to a soft and crushable bead in the finished product that disappears with a gentle rub without leaving any shell residue on skin or hair. – Unispheres Natural. The Ecocert certified range. – Unispheres Luxury. Containing gemstones and precious metal. – Unispheres Bicolor. Beads composed of a thick white coating that completely covers the colour of the core which is released upon application and transforms a white cream to a tinted one while leaving no residue during application. The new generation consists in extra small spherical beads of regular size and particle distribution. Their diameter is of 0.2 to 0.5 mm. ""At only 0.3% they create an outstanding colourful visual effect in any kind of transparent water based formula (shampoos, shower gels, serums, gels, lotions, deodorants, toothpastes),"" Induchem claims. ""The cosmetic industry is steadily looking for new visual elements increasing the attractiveness of their products. This is a direct answer to studies showing that consumers are naturally attracted first by the look of the products on the shelves. Unispheres® XS, due to their amazingly small size, create a new visual dimension which enables an instant visual differentiation of cosmetic products in beauty shops,"" explains Fabrice Lefèvre, Global Scientific Marketing Manager, Induchem. The Unispheres XS visual carriers will be launched in five colours: – Flamboyant red, – Powerful green, – Intense yellow, – Pure white, – Deep blue. Furthermore, they are loaded with vitamin E, a well-known anti-oxidant for the skin. As the other items in the line they are eco friendly, due to their composition made of cellulose (the most abundant natural polymer on Earth) and sugars, and do not contain preservatives."
The quest for green actives boosts cosmetic innovations,"Eager to find sustainable alternatives to oil-based synthetic ingredients, suppliers have diversified extraction and production processes. While plant materials were the traditional source of green actives, novel substances are now finding their way from food ingredients or marine sources. ""These novel actives are creating new mechanisms for anti-ageing, anti-inflammation, sebum control, skin moisturisation and related applications. Hair care uses of green actives include hair growth promotion, hair loss prevention and anti-dandruff,"" Organic Monitor highlights. New sustainable extraction and processing methods are providing fertile ground for new green actives. For instance, plant stem cell technology is enabling IRB Tech (Croda) and Mibelle Biochemistry to develop novel actives from rare and endangered plant species. Since the actives are produced from plant cells in a laboratory, they have a significantly lower environmental footprint than traditionally harvested actives. Adoption rates are expected to rise as ingredient firms benefit from scale production. Marine actives are also gaining popularity as formulators look to the oceans and seas for inspiration. Sources include fish oils and fluids, coastal plants, seaweed, sea minerals and algae. According to Organic Monitor, ""ingredient companies like Heliae are focusing on algae because of its high rate of regeneration. Unlike fish and agricultural sources, algae feedstock is also less prone to supply fluctuations giving price stability. The French firm BiotechMarine has developed a range of 80 active ingredients, extracts and stem cells from marine sources."" Actives from food ingredients continue to find new cosmetic applications. Many product developers are using superfoods - such as açaí berries, goji berries, pomegranates and green tea - because of their high level of antioxidants. The trend is leading some brands to develop entire ranges based on food ingredients; examples include Skin Food and Yes to Inc. However, Organic Monitor also found that the use of these novel green actives is bringing fresh formulation challenges. ""Product stability and preservation are major issues, especially if brands want to develop natural or organic personal care products. Differences between standards on accepted and prohibited ingredient sources, synthesis methods, and formulations are also creating technical hurdles."" The growing use of green actives in cosmetic formulations will be featured in upcoming Organic Monitor events. Sustainable Cosmetics Summit North America (15-16th May, New York) and Natural Cosmetics Masterclass (25 June, Paris) will have dedicated workshops on green actives. Practical guidance will be given to formulators and product developers looking at using novel green actives in cosmetic formulations."
