title,text
French parliament backs bill against hair discrimination affecting black women,"Olivier Serva, an independent National Assembly deputy for the French overseas territory of Guadeloupe and the bill's sponsor, said it would penalise any workplace discrimination based on ""hair style, colour, length or texture"". Similar laws exist in around 20 US states which have identified hair discrimination as an expression of racism. In Britain, the Equality and Human Rights Commission has issued guidelines against hair discrimination in schools. Serva, who is black, said women ""of African descent"" were often encouraged before job interviews to change their style of hair. Backers also say that men who wear their hair in styles like dreadlocks are also affected. The bill was approved in the lower house National Assembly with 44 votes in favour and two against. It will now head to the upper Senate where the right has the majority and the vote's outcome is much less certain. Serva, who also included discrimination suffered by blondes, redheads and bald men in his proposal, points to an American study stating that a quarter of black women polled said they had been ruled out for jobs because of how they wore their hair at the job interview. Such statistics are hard to come by in France, which bans the compilation of personal data that mention a person's race or ethnic background on the basis of the French Republic's ""universalist"" principles. The draft law does not, in fact, contain the term ""racism"", noted Daphne Bedinade, a social anthropologist, saying the omission was problematic. ""To make this only about hair discrimination is to mask the problems of people whose hair makes them a target of discrimination, mostly black women,"" she told Le Monde daily. A black Air France air crew member in 2022 won a 10-year legal battle for the right to work with braided hair on flights after a decision by France's highest appeals court. While statistics are difficult to come by, high-profile people have faced online harassment because of their hairstyle. In the political sphere they include former government spokeswoman Sibeth Ndiaye, and Audrey Pulvar, a deputy mayor of Paris, whose Afro look has attracted much negative comment online. The bill's critics say it is unnecessary, as discrimination based on looks is already banned by law. ""There is no legal void here,"" said Eric Rocheblave, a lawyer specialising in labour law. Calling any future law ""symbolic"", Rocheblave said it would not be of much practical help when it came to proving discrimination in court. Kenza Bel Kenadil, an influencer and self-proclaimed ""activist against hair discrimination"", said a law would still send an important message. ""It would tell everybody that the law protects you in every way and lets you style your hair any way you want,"" she said. The influencer, who has 256,000 followers on Instagram, said she herself had been ""forced"" to tie her hair in a bun when she was working as a receptionist. Her employers were ""very clear"", she said. ""It was, either you go home and fix your hair or you don't come here to work"". During the parliamentary debate deputy Fanta Berete, originally from Guinea, said she, too, had been told in the past to straighten her hair in job interviews. Aurore Bergé, minister in charge of gender equality, said the government was ""looking kindly"" on the initiative which she said was useful in drawing attention to this form of discrimination. Some right-wing deputies rejected the bill, with Republicans deputy Xavier Breton saying it was the outcome of an ""activist ideology"" that he said was aimed at ""dividing our society"" by establishing ""a hierarchy"" of discriminatory acts."
Niche perfumery: the top trends spotted at Esxence 2024,"White flowers were in full bloom at this 2024 edition of Esxence. The trend blossomed at the end of the health crisis and reached its peak this year. Tuberose, jasmine, orange blossom... If we had to choose just one bouquet of white flowers, it would be Un Bel Amour d'Été by Parfum d'Empire. A hymn to carefreeness, bursting with gardenia, magnolia and champaca, created by Marc-Antoine Corticchiato, with this well-known material, qualitative and carnal signature. Gourmandise finds new inspiration. Moving away from praline and caramel notes, the gourmet palette is exploring other olfactory territories. Like the popcorn note, somewhere between peanut and caramel, in God Bless Cola, the Versatile brand's latest addition. The gourmand style is also evolving, with creamy effects recalling the texture of a pastry in the mouth. Nicolaï's three new creations are a good illustration of this. Pavlova, Saint-Honoré, and Macaron Bourbon are three fragrances inspired by desserts, whose mellow texture is tantalisingly realistic. This 14th edition of Esxence also gave pride of place to fruity notes: banana, passion fruit, pear, peach... Beyond their presence, it is how the note is treated that attracts attention. The fruity accords are more refined, with a more subtle, naturalist style. Of particular note is the beautiful, velvety peach-skin effect of Rue de la Paix, a floral bouquet celebrating 100 years of the Isabey brand. While over the last two years, sandalwood was the dominant scent, since last year it has been replaced by vanilla, a new comforting ingredient. Among the pods that spread their bewitching, regressive notes in the aisles of the show were Orchid K by Ella K. A vanilla with powdery accents, enhanced by a hint of incense, by Sonia Constant. In the same gentle vein, musks are still very much in evidence, prized for their intimate sensuality. Like the latest launch of L'Orchestre Parfum, Mono Cachemire, by Nathalie Feisthauer. An airy, enveloping veil, imagined as a second skin. Although not dominant, green facets were used in many combinations. They give formulas a more natural touch or revamp a classic theme. The best example is undoubtedly Cèdre Figalia by Atelier Materi. A fig, green, woody accord, in which perfumer Céline Perdriel chiselled a crumpled fig leaf effect, using spinach absolute. All in all, this 14th edition gave pride of place to a joyful, hedonistic niche perfumery. This cheerfulness drew on white floral notes, fruit, and gourmandise. This atmosphere can also be seen in the design of the stands, which were extremely colourful this year. Rather than being seductive, the new products are part of a quest for well-being and inner balance. Much like the many smaller brands that populated the show, all of them pursuing a soothing approach."
"Shady bleaching jabs fuel health fears, scams in West Africa","The young woman is one of a growing number of customers across West Africa who seek to reduce the melanin in their skin because being fair is associated with higher status, privilege and beauty. The global market value for bleaching treatments is projected to jump from an estimated $10 billion in 2021 to $16 billion in 2030, Dozens of Facebook pages in Cameroon, Ivory Coast, Niger and Senegal promise ""uniform whitening"" thanks to various creams or injections. It is a gateway to a huge web of scams. A lab analysis requested by AFP of one popular product in Ivory Coast showed it contained no whitening agents. Experts also warn that the trend is far from harmless, with the World Health Organization (WHO) in 2023 calling it a ""global health problem that needs urgent attention"". Although creams still dominate the market, injectable liquids are proving increasingly popular with young people. The effect is thought to be ""faster"" and ""more uniform"", according to Marcellin Doh, the president of a civil society collective in Ivory Coast fighting the skin-whitening fad. While the risks of creams are well documented — some cause premature ageing or contain carcinogenic substances –- the dangers of injections are less well known. Specialists confirm there is little oversight regarding the ingredients or manufacturing process. Some jabs contain strong anti-inflammatories, according to dermatologist Sarah Kourouma of the Treichville University Hospital in Ivory Coast. ""Given their side effects, we assume that they are steroids,"" she told AFP, adding that prolonged use in high doses can cause depigmentation, diabetes and hypertension. Wealthier women, meanwhile, turn to expensive injections of glutathione, a powerful antioxidant, which can be prescribed in the treatment of cancer and Parkinson's. ""Young, educated women aged between 25 and 30 (inject themselves) every week, sometimes every second day,"" Kourouma said. They risk developing ""skin pathologies such as acne and conditions that leave scars and black spots that are very hard to treat"". Her observations were echoed by Grace Nkoro, a dermatologist at the Gynaeco-Obstetric Hospital in Cameroon. Nkoro said she had seen several patients develop skin problems and even kidney failure after ""buying these injections on the internet"". Neighbouring Ghana issued a public health alert in 2021, warning that glutathione injections ""pose a significant health risk"" with ""toxic side effects for the liver, kidneys and nervous system"". There are also concerns over the way in which these products are being administered. In many cases, merchants at a market or in a store will provide the jab — an ""illegal practice"", according to the Ivorian Pharmaceutical Regulatory Authority. In other instances, people inject themselves at home. The lack of medical supervision can lead to the spread of communicable diseases like hepatitis, experts caution. ""If you don't clean the equipment properly, you could potentially inject bacteria into the bloodstream and risk total body infection"", Kourouma said. Although Ivorian authorities outlawed certain whitening products in 2015, the ban did not directly target those containing glutathione. As a result, they are still widely available in markets and online. The manager of an Abidjan-based online store, who wished to remain anonymous, said she imported ""good-quality"" products from Southeast Asia, Italy and Switzerland. According to her, the jabs were ""basically medicine"". AFP contacted another vendor on social media claiming to sell glutathione injections in Abidjan and purchased a batch of 16 vials and powders produced by Dermedical Skin Sciences for 75,000 CFA francs ($124). A lab analysis by a Paris-based hospital showed the vials contained vitamins, proteins and sugar — but no glutathione. Attempts to contact Dermedical Skin Sciences proved futile. The company website lists a lab in the Italian city of Milan but Google Maps only shows a municipal swimming pool and golf course at the given address. There is also no company registered under the name ""Dermedical Skin Sciences"" with the Italian Chamber of Commerce. An Ivorian trader promoting a brand named Glutax told AFP that a wholesaler in Manila was behind the products. The capital of the Philippines is home to a dizzying number of retailers supplying the African market with skin-whitening products. Further online searches showed the existence of a Manila-based firm called Glutax. Contacted by AFP, the company confirmed it was headquartered in the capital and was a global distributor of bleaching treatments. Glutathione-based injectables are banned for use in the Philippines because of their ""potential danger or harm to health"". Despite the risks and scams, WHO figures show that skin-whitening practices remain widely used in Asia and Africa. Zimbabwean researcher Shingirai Mtero of the Nordic Africa Institute said these beauty standards were ""inherited from the colonial period"". ""African countries emerged from colonisation... But that does not mean that they emancipated themselves from the realities and prejudices that were imposed on them."""
"Trend: 'looksmaxxers', these men ready to do anything to look their best","Fans of 'looksmaxxing' are said to be ready to use all possible means — sometimes even the most dangerous — to improve their physical appearance in order to appear more attractive to others, especially women. According to Urban Dictionary, the term was initially used by ""incels"", in other words, involuntarily celibate and often masculinist men. It would have originated on incel discussion forums and in the manosphere before becoming a broader trend on social networks. Since then, younger generations have embraced the practice and made looksmaxxing a trend on social media. On social media, countless videos are posted with the #looksmaxxing hashtag, showcasing comprehensive and demanding beauty routines that aspire to a certain beauty ideal. However, 'looksmaxxing' isn't just about cosmetics — although social media users might have you believe so — it's a much broader process, encompassing fashion, sport and even food. ""The past year has been me taking things girls have been doing to look better and telling guys to do the same,"" explains Dillon Latham, now followed by over 1.4 million users on TikTok, speaking to the New York Times. His TikTok account is filed with videos aimed at advising those who wish to improve their appearance — or at least who aspire to a certain idea of beauty. How to get abs, how to smell good, what clothes to wear and what not to wear, how to get rid of acne, how to make your features more attractive, or even how to improve the symmetry of your face, are among the tips shared by the social media user. On the whole, it's a relatively basic, harmless beauty routine that involves relatively standard practices and techniques, such as going to the hairdresser, waxing, teeth whitening, exercising, following an optimal skincare routine, taking up facial yoga, or even indulging in 'mewing' — tongue posture exercises to achieve a squarer jawline, get rid of a double chin, or make the face look more balanced. These are relatively common practices known as 'softmaxxing,' and are they're very similar to the kinds of things women have been doing for years. But more extreme — and controversial – practices, known as 'hardmaxxing,' also appear on social networks. This could involve cosmetic surgery, particularly implants, as well as skin whitening and extreme diets. One such practice, 'bone smashing', recently went viral. This involves breaking the bones of the jaw to make it squarer, a sign of virility according to some. Still, despite going viral online, this dangerous trend is actually (and fortunately) far from gaining a huge following in real life, even among 'lookmaxxers.' One thing is sure, the community of men keen to improve their appearance continues to grow, reflecting a willingness to embrace certain norms and imperatives of what masculinity looks like."
French exports of perfumes and cosmetic products continue to soar,"With an increase of +10.8% in 2023, French exports of cosmetic products hit a new record at EUR 21.3 billion, compared to EUR 19.3 billion in 2022. This is the third consecutive year of double-digit increase (+18.8% in 2022 and +22.5% in 2021), after the accident linked to the pandemic in 2020 (-11.8% ). ""Crossing the 20 billion euros mark is a clear symbol of the vitality of our industry. Despite the pandemic and the logistical hurdles that followed, our exports have doubled in 10 years,"" Emmanuel Guichard, General Delegate of FEBEA, told Premium Beauty News. Among the categories driving the growth of French exports, perfumes appear as the powerhouse of the sector. In 2023, sales outside France jumped by +10.5% to reach 7.1 billion euros, a figure that has doubled since 2019. Makeup products and skin care products for the face also showed a good performance with an increase of +9.9% (EUR 11 billion), while hair products recorded the strongest growth (+15.8%). ""One of the many assets of our sector is to be strong in most beauty categories,"" emphasizes Emmanuel Guichard. The year 2023 was marked by a sharp slowdown in two key markets for the French beauty industry: the United States and China. Exports to the United States, the world's leading buyer of cosmetics made in France, increased by +2.8% in 2023, compared to +26.7% in 2022. While one in five French perfume products is exported to the United States, exports in this category only grew by +1.9% (to reach 1.2 billion euros) in 2023. Exports of makeup and care of the face, growing by +5.3%, reached 1.1 billion euros in 2023. China, which in 2020 became the number one customer for French beauty brands, continued its slow-down. In 2023, French exports to China increased by +1.7% to reach 1.99 billion euros. In this context, the countries of the European Union have served as growth relays for the French cosmetics industry. The area represents 40.2% (EUR 8.6 billion) of total French exports in 2023, a figure up +20.8% compared to 2022. In the Middle East, exports of French cosmetic products decreased by -2.9% due in particular to a sharp drop in exports to Saudi Arabia (-19%), partly offset by growth in the United Arab Emirates (+6%). ""The strong increase in our exports to the European Union is a good surprise compared to the trend of previous years. This shows that French companies are able to find new growth drivers and to reposition on new markets when the global context evolves,"" added Emmanuel Guichard. In total, more than 60% of French cosmetics production is exported. In 2023, the sector was the second contributor to the trade balance, behind aeronautics and ahead of wines and spirits. France remains the world's leading exporter of cosmetic products."
Trade shows: Three beauty trends spotted at Cosme Tokyo 2024,"With almost 34,000 visitors across all six shows, the halls at Tokyo Big Sight Expo centre were busy throughout the entire three days of the fair. Besides Japan, the biggest exhibiting country this year was Korea, with K-beauty brands dominating the Cosme Tokyo hall in particular. This highly visible presence of Korean cosmetics at the show reflects the changing dynamics of the Japanese cosmetics market. Indeed, during the last few years, Japan's beauty retail market has seen a massive influx of Korean beauty brands which are now widely sold in drugstores, convenience stores and variety stores/beauty specialist retailers. As far as beauty trends are concerned, Cosme Tokyo was all about ingredients this year. In a market with highly educated and informed consumers, skin science and other dermatological approaches of beauty are more than ever a key factor of success in Japan. Exosomes were undoubtedly among the most prominent active ingredients showcased at Cosme Tokyo 2024. Frequently, exosomes were combined with anti-ageing ingredients already highly popular in the Japanese beauty market, such as stem cells, PDRN (Polydeoxyribonucleotide), NMN (Nicotinamide mononucleotide) or placenta, as well as classic actives from the Korean beauty industry that have become popular in Japanese skin care in recent years, such as cica (centella asiatica), bakuchiol or niacinamide. For example, Japanese salon beauty manufacturer Wave Corporation reformulated several products in its existing Spa Treatment HAS line with exosome technology and re-named the entire line – the Exosomes range now includes sheet masks, undereye masks and a highly-concentrated exosome serum. Lady Bio's Dualvie Clocell Therapy cream features both bakuchiol and exosomes. Korean brand Nine Tails launched three new exosome-based products, including the Exo Collagen Serum which contains exosomes, collagen and niacinamide. And Korean-Japanese brand Precime ecently introduced Exosome Mineral UV Protective Cream, a liquid tinted face cream with SPF34 PA+++ formulated with exosomes and cica-derived madecassoside and asiaticoside. NMN was another very popular and highly visible ingredient at Cosme Tokyo 2024, not just in skin care but also in nutritional supplements and functional foods/beverages. When applied topically, nicotinamide mononucleotide is said to help increase skin elasticity and minimise fine lines and wrinkles. Femcare beauty brand Seins Mous' new Champagne Carbon face and neck serum cream does not just include human stem cells but also NMN to further boost hydration and improve skin elasticity. Japanese skin care brand Aderay's new Aderay Warp Mask is an all-over eye sheet mask. The mask material is infused with nano-sized NMN and hyaluronic acid which quickly melt into the skin, deeply hydrating and redensifying it. Eventually, Japanese newcomer brand Tokka Labo's most recent supplement includes NMN from fermented broccoli florets and broccoli seed powder as well as willow orchid extracts. The importance of active ingredients was also visible in the many functional anti-ageing beauty launches at the show, especially from the Korean exhibitors. Retinol, cica, niacinamide, ceramides et. al. were very much in evidence, as were highly-concentrated serum, ampoule and essence products. For example, the Dr. Rosa range, introduced by Korea's Cosmax, featured three new functional serums. The Dr. Rosa Cica Exo Calming IV ampoule is based on 83% centella asiatica extract and promises to soothe sensitive and barrier-impaired skin. And Korean makeup brand tFit recently launched two new functional face care line, including the 4-sku Pluvipoe pore care range which offers two different pore-refining serums and a pore-cleansing pudding mask. The active ingredient in Korean newcomer brand Vegetology's 6-sku face care range is antioxidant-rich grape flower stem cell extract which is cultivated in a bio reactor in the brand's own production facility. A different approach to anti-ageing – albeit still ingredients-focused – came from Japanese newcomer beauty brand Rupika which presented a truly innovative beauty product. Rupika Beauty Tooth Gel is packed with glutathione, colloidal gold and tiger grass extract as well as various anti-bacterial ingredients. The dental beauty essence utilises the superior ingredients absorption powers of the mucosal membranes: The mint flavoured gel formula is massaged into the gums – as an additional benefit, gum massage relieves muscular tensions in the jaw and neck area – so the active ingredients are absorbed much more quickly into the body than via topical application. Minimalist, gender-free and vegan beauty was also visible at the show, albeit more amongst the younger beauty brands. Japanese newcomer brand Borderfree offers a compact 3-sku product range of cleansing foam, facial essence and facial cream. With a strong clean beauty vibe and minimalist packaging, this is a classic GenZ/Millennial beauty brand. Korean functional beauty brand Geekko offers a similar brand experience: With 5 highly functional face care products packaged in eye-catching heavy glass flacons, fabric labels and concrete-gray cardboard boxes. With colourful, simple packaging and a distinct unisex slant, Korean indie brand Shupong is also focused on the GenZ/Millennials demographic. The newcomer brand's line-up comprises six products including an innovative pimple patch dispenser reminiscent of an adhesive tape roller which is launching very soon. Finally, Hong Kong-based face care brand Pretti5 focuses on TCM (Traditional Chinese Medicine) plant extracts in classic clean beauty formulations. Manufactured in Japan, the brand's line-up offers 14 face care products plus the most recent launch, a body cream."
"U.S. prestige beauty grew 14% to $31.7 billion in 2023, Circana reports","The growth streak has continued for the US beauty industry in 2023, said Circana. Sales of prestige beauty industry grew by 14% in value, year over year, to reach $31.7 billion in 2023. In comparison, mass market beauty sales experienced a year-over-year dollar increase of 6%, says the market research firm. In the prestige channel, which includes department stores and beauty specialty retailers, makeup was the fastest-growing category based on dollar sales, while skincare captured the top spot as the fastest-growing category based on units sold. In the mass market, makeup and skincare were the only two categories to grow based on units sold. Within prestige makeup, lip makeup was the strongest performer, growing at twice the rate of the overall category, up 31%, led primarily by products such as tinted lip oils and balms. Looking at prestige skincare trends, face serums and creams, body sprays, body lotions and creams, and body cleansers were among the top performers in the category. Prestige fragrance sales also concluded the year on a high note, found Circana. Looking at product trends, growth is happening on opposite ends of the spectrum. Higher fragrance concentrations including eau de parfums and parfums, which are also higher priced, gained three share points in 2023. On the other hand, lower-priced products, including mini/travel sizes and body sprays, gained traction. Unit sales for mini women's fragrances grew at five times the rate of other sizes, and the size of the body spray market nearly tripled since 2022. The mini trend also manifested itself in gift sets, which was the fastest-growing segment of the fragrance market in 2023. Across prestige hair products, hair styling was the fastest grower, with dollar sales up 24%. This growth was to a large degree powered by innovation: Hair launch volume more than doubled versus 2022. Hair was also the only beauty category to capture more of its sales online, with e-commerce accounting for 52% of the volume. ""The beauty industry is strong and the outlook remains positive for both the mass and prestige sides of the business in 2024,"" said Larissa Jensen, global beauty industry advisor at Circana. ""This performance is remarkable given the phenomenal growth it has experienced for the past two years, but the industry should not rest on its laurels. Consumers continue to cope with economic pressures, and being in tune with their shifting mindset is a must. Flexibility, creative thinking, and effectively harnessing high consumer engagement are all part of the winning formula to drive continued growth."""
"From 'clean girl' to 'glass skin,' skincare is the new star of beauty routines","Influencers and beauty content creators seem to be (re)discovering the art of skincare, and now swear only by makeup removers, cleansers, serums, exfoliants, masks, moisturizers and other products designed to care for the skin. In the launches from major cosmetics brands or on social networks, the emphasis today is clearly on skincare: there are countless techniques and hacks designed to help people get a fresh, luminous, yet natural complexion. According to a report published by Circana last July, more than half of American makeup users (53%) are looking for hybrid makeup and skincare products, up six points on the previous year. This could involve nourishig skin while evening out skin tone with tinted serums and CC creams, moisturizing lips while coloring them with tinted lip balms, smoothing fine lines with anti-aging creams that are also tinted, or nourishing lashes while lengthening them with mascaras enriched with various active ingredients. These hybrid, or two-in-one skincare products have seen unprecedented growth in recent months. On TikTok — a hotbed of beauty trends — the hashtag #hybridskincare has already generated over eight million views, and that's just the beginning. Beyond the time-saving benefits of these products, these new beauty routines reflect a desire to take care of skin without ditching makeup completely. And this inevitably brings Korean skincare, often based on dual-purpose concepts, firmly back into the spotlight. This is supported by a report by the Fresha platform, which says that Google searches for ""Korean skincare"" rose to an all-time high over the past five years, by 258% [1]. On TikTok, the #koreanskincare has notched up over 7.5 billion views, further demonstrating the popularity of such products. Today, the crave for 'perfect' skin is reflected in a surge in beauty trends that that focus on this coveted fresh, luminous, but not overdone look. According to data provided by Fresha, searches for products designed to achieve a 'glass skin' effect, characterized by a naturally fresh, dewy complexion, have increased by 202% over the last five years, while the aesthetic has accumulated over four billion views on TikTok. In the same vein, online searches for 'glowy skin' have soared by 178% globally in the last seven days, driven by internationally renowned influencers including Hailey Bieber, with a hashtag nearing four billion views on TikTok. All these trends — which are converging towards lighter, more natural makeup, without ditching it completely — seem to fall under the banner of the ""clean girl,"" the queen of fresh, natural aesthetics, originating sometime in 2022. It's a phenomenon that has slowly taken hold, and which now seems destined to last and to shake up certain beauty habits. ""The 'clean girl' aesthetic is here to stay and is gaining more and more popularity due to its healthy glowing skin look. With celebrities such as Kylie Jenner and Hailey Bieber joining in on the trend, fans are also feeling influenced to also achieve the look,"" commented a spokesperson for Fresha. The trend is also seen in the 'high maintenance to be low maintenance' routine, which is based on undergoing demanding and costly treatments from time to time in order to limit the time spent in the bathroom each morning. Add to that a strong interest in foods and supplements designed to nourish the skin from within, as well as in practices designed to enhance well-being, and we're well on the way to a whole a new vision of beauty, based on a holistic approach encompassing aesthetics, as well as physicality and mental well-being."
Trends: How climate change will transform cosmetics,"Climate change is accelerating and becoming part of our daily lives. And while the beauty industry – brands and suppliers alike – is taking steps to reduce its carbon footprint, it is also looking at the practical consequences of the inevitable rise in temperatures. ""Climate goes beyond sustainable development,"" says Pascale Brousse, founder of Trend Sourcing. ""It is important to look at the damage to health and skin, the implications for beauty, and how the industry will respond with skincare, makeup, and perfume"", she adds. According to Pascale Brousse, global warming is creating an ecosystem of consequences for the skin, leading to the emergence of a new climate-related dermatology. ""We are going to be subject to an intense climate upheaval. Droughts, floods, heat peaks combined with humidity, and above all, pollution, will have an impact on the skin. There are more and more allergies, and they last longer because seasons are less marked. Dermatologists have observed a rise in cases of dermatitis, acne and skins damaged by pollution and climate, be it in Asia, South and North America, or Europe"", she continues. More intense exposure to pollution and UV rays also intensifies skin ageing, and all these factors require developing new skincare products tailored to the skin's needs. Given these changes, the new generation of skincare products will be more responsive to the environment, she announces. ""Contextualization will be developed for consumers who will be more receptive. We already have a few examples of these 'Climate-Tracking Cosmetics', including a limited edition by Clinique associated with an application that forecasts the weather and environmental factors. Likewise, Prose partnered with a climate tech company to set up an air quality index"". ""Following the example of the Japanese, maintaining the body's thermoregulation – a sign of good health, vascularized skin, and therefore, of better complexion – will become an objective"", she continues. What's more, climate stress affects more and more people, leading to a growing interest in holistic beauty routines combining body and mind care. ""We are going to want products increasingly related to emotional experience, like perfumes that act on our state of mind. Tomorrow's cosmetics will be based on scents, colours, sounds, and sensations to create synesthesia. We will have multidimensional routines to treat both the body and mind. Skincare products and perfumes will be the new shrinks"", promises Pascale Brousse. Lastly, the shortage of certain natural ingredients due to extreme weather conditions likely to affect harvests may force us to make new choices. Securing supplies is emerging as a key issue. What will be the ingredients of tomorrow? Which natural ingredients are the most resilient? What can we already observe in crops? The consultant has devoted an entire chapter to helping brands with ecodesign and the rise of resilient skincare. Her analysis focuses in particular on smart sourcing in the face of climate change, which has become reality, thanks to biotechnologies, among others. Climate is changing, and beauty is adapting. In this new study, Pascale Brousse takes stock of the key issues to address and outlines a number of avenues for the future."
The age of thrill: five key beauty trends for 2024 and beyond,"As technology and science become integral facets of our always-evolving lifestyles, a growing demand exists for elevated and indulgent experiences. Consumers are newly energized by radical innovations that deliver extraordinary sensations and take performance to new heights. This thrill-seeking culture will impact our vision of beauty, awakening a more pluriversal mindset and establishing next-level expectations, propelling beauty in a Protopian trajectory. ""In an era marked by uncertainties and polycrisis, there is a growing demand for emotionally compelling and exhilarating physical experiences, especially with our ever-evolving lifestyles. Consumers are now invigorated by groundbreaking innovations that offer extra-ordinary sensations while elevating performance to unprecedented levels. This trend of seeking thrills is set to influence our perception of beauty, giving rise to a more individual mindset, and establishing elevated expectations, propelling beauty into an Elysian [1] trajectory,"" explains Leila Rochet, Chief Inspiration Officer of Cosmetics Inspiration & Creation. In the future, all experiences will be hybrid and product innovation will be committed to maximizing performance. New technologies and scientific discoveries, fore fronted by Artificial Intelligence, will transform consumers' expectations, taking results-focused beauty to even higher levels. In the summer of 2023, Ulta Beauty partnered with Haut AI to bring personalized skincare diagnostics to the in-store experience. Following the launch, Haut AI developed SkinGPT - a skincare platform that uses generative AI to visually simulate the effects of products over time, based on a combination of a personalized quiz, uploaded images and clinical data. AI-powered bots will become a familiar feature outside of the professional salon space, meeting the demand for faster and budget-friendly options. Clockwork's $10 mani-bot is rapidly spreading across the US, targeting residential complexes and airports strategically. In beauty, a mindset rooted in science and focused on solutions is making waves and is being embraced by consumers driven by tangible outcomes. Amorepacific's latest innovation, the Lipcure Beam (CES Innovation Award 2024 – Korea) employs precision sensor and diagnostic technology to deliver next-level care. In the Future, Beauty will go far beyond beautification to meet the needs of consumers driven by tangible outcomes and by the need to optimize their daily performance. Beauty adapts to always-on-the-move lifestyles, as the thirst for leisure and the rising nomad economy drive innovation. The travel surge (and of ""bleisure"" – business & leisure) calls for refreshed routines, adaptive textures, and re-engineering of packaging, modifying the practical nature of beauty products. At PFW SS24, (September 2023 - France) Miu Miu presented a collection inspired by the future omni-traveler. Workwear was mixed with beachwear, sportswear was paired with eveningwear, as the brand played with the concept of ""prototypical fashion"", reflecting the growing eclecticism of people's daily lives. Climatic changes will also continue to impact choices and behaviors, calling for new climate-adaptive textures and packaging. Like the After Sun Gel from cult suncare brand Vacation (April 2023), which is primed to cool and soothe the skin after sun exposure. Demand for intelligent SPF hybrids will also rise as daily defense becomes central to the preparation for a better future. Combining a cooling sensation with SPF 50+, the TIRTIR Off The Sun Air Mousse SPF 50+ (April 2023 - Korea) features 2% Zero-Cooling Complex which is proven to reduce skin temperature by -4.8 degrees Celsius. In the future, beauty will need to take an adaptive approach and prime innovations for both the physical and emotional demands of on-the-go lifestyles. Utu is a skincare brand that has been specifically developed to adapt to outdoor lifestyles. Its philosophy is to protect, nourish and rejuvenate both the skin and the planet. Consumers are turning to lavish indulgences and grandiose gestures as a riposte to the daily grind of the recession. A new cohort of thrill-seekers are maxing out on experiences and eschewing convention to party through the permacrisis. The monumental economic success of Taylor Swift's Eras Tour underscores the cultural craving for escapism and consumer readiness to indulge. Beyoncé's Renaissance tour also sparked social media frenzy (#renaissancetour: 3.9B TikTok views), inspiring countless copycat looks. In Korea, crystal nose-bridge embellishments have become a new way to wear face gems, thanks to fans spotting them on K-pop idols Jennie and Rosé from Blackpink during their Coachella performance. The new era of decadence is being shaped by the rediscovery of nightlife, which catapults lavish looks to center stage. This extravagant energy is encapsulated by Lisa from Blackpink's showgirl-esque performance at Paris' Crazy Horse cabaret, where she took up residency in September 2023. Unseen Beauty (UK) is one brand that is driven to deliver extra-ordinary experiences, bringing unexpectedly luxe finishes to makeup. The SPECTRA Eye Colour contains glass microspheres, half-coated with aluminum to transform the product into a bright, reflective silver under a phone camera's flash. Making it the ideal accompaniment to a night out. For beauty, the desire for extra-vagance will call for an abundance of celebratory styles and the innovation of spectacular finishes, and the reclaiming of evening beautification. Value is being rapidly redefined by consumers who are demanding greater environmental responsibility, driving brands to consider the future implications of products. As the climate crisis continues to unfold, innovation will come to the foreground of beauty as consumers look for solutions to increasingly prominent issues caused by environmental deterioration. Waste solutions will continue to rise, and will be encircled into new retail concepts, such as Greez (February 2023 - France) - a resale platform for unsold cosmetics. And as secondhand continues to thrive in fashion, some beauty retailers are also finding there is value in ""perfectly imperfect"" products like This is Beauty (June 2023 – US). A better future calls for a symbiotic approach, blending science, technology, and nature to deliver bold and ambitious products that benefit both people and the planet. The acceleration of vertical farming (employed to great success by Ulé and Caudalie), opens up new territories of tech-driven sustainable sourcing. German brand Gezeiten worked with marine biologists and biotechnologists to study over a hundred compounds to develop Earth Marine CellTech Complex® - a combination of patented marine extracts and a mineral-rich submarine water concentrate. Plastic free solutions will continue to rise with packaging companies like Verity (US) proposing metal as a solution for beauty, or Notpla (UK) which is exploring the potential of regenerative packaging(UK). In beauty, a more holistic approach to innovation must emerge, privileging a more global life cycle approach and scrutiny in sourcing. As stress levels continue to rise in this period of permacrisis (61% of Americans say their stress is at an all-time high, while 89% of Chinese adults are actively seeking ways to reduce stress), emotional-bonding becomes essential in daily behavior. In beauty, this manifests in the rise of comfort-boosting textures and new psychodermatological narratives, which are propelled by TikTok. The issue of skin sensitivity and barrier protection presents a new opportunity for brands to innovate from a perspective of emotional care. The success of Rare Beauty (expected to exceed $300 million in sales in 2023 according to Fast Company), opens the path to more emotion-infused beauty products. In this next phase, brands must consider the emotional implications of products, as consumers look to integrate new levels of care into their daily beauty routine - from the first touch to the finished look - while addressing the biological processes that take place under the surface. In this context, circadian beauty will continue to flourish. Complimentary skincare and supplement brand You're Looking Well (UK) has developed the Night Pill & Night Cream (August 2023) to help users optimize their sleep. In beauty, brands will double down on emotionally-bonding facets - texture, color, scent, packaging - to provide consumers with uniquely sensorial moments. New territories of emotional satisfaction proven by science will also emerge as 70% of US consumers express interest in beauty and personal care products with mood-boosting qualities (Mintel 2024 Global Beauty and Personal Care Trends). Contact: For more information, email the team at contact@inspiration-creation.com or visit the website at www.inspiration-creation.com Follow us on Twitter & Instagram @cosmeticseeds"
