title,text
"""We aim for 300 million euros within five years,"" Marie Sermadiras, Cosfibel","Premium Beauty News - What targets did you define when you became the Head of Cosfibel? Marie Sermadiras - Cosfibel has existed for 20 years: it is an SME held by its founder, which is rare enough in this industry, so this new chapter will be marked by continuity, by preserving its heritage, while bringing some form of transformation. The idea is to modernize the way we work, while upgrading the secondary packaging and gift sectors. If we have a closer look at statistics, the group achieves a 90-million turnover right now, and I intend to reach 300 million in three to five years. Premium Beauty News - How do you mean to do that? Marie Sermadiras - Our strategy is divided into three key points to work on over several years. The first consists in preserving our historical strengths: creativity, with our in-house design studio, reliability, which is in our DNA, and customer knowledge. Then, we aim to keep going with the diversification initiated two years ago. We are known for serving the luxury segment in the cosmetics industry, but we also work for the wine and spirits, delicatessen, and retail sectors, and increasingly often with the fashion, watchmaking, jewellery industries, etc. Our diversification is also geographic, as we are consolidating our offices in Shanghai and NYC, and industrial: we have been enhancing our production capacities. We have a historic plant in Barcelona, a workshop in Porto, Portugal, and we recently purchased two plants in Belgium. We aim to keep purchasing new sites, mainly in Europe, to benefit from know-how with metal, wood, and cardboard. Right now, our plants mainly work with cardboard and RPET, and we would like to diversify our materials. The third priority is innovation, to modernize our trade and put our sector back in the spotlight. Premium Beauty News - What are your innovation projects based on? Marie Sermadiras - Innovation is based on our CSR approach. We have obtained the Ecovadis Platinum certification level, a great way to have our work acknowledged, as we have been changing our methods in terms of eco-design, supply chain, to become greener, and ethical and social issues. But the next step involves finding new materials. We have been making much progress with open innovation research in collaboration with partners, laboratories, research centres, our suppliers, but also our customers, to invent new materials or select materials that are not used in our trade and adapt them to our own constraints. We aim to develop as many solutions as possible to help our customers change their own methods and combine CSR and luxury: for example, more sophisticated RPET to give the impression of false leather or velvet, recycled leathers, textiles made from paper pulp, recycled textiles, linen supply chains more interesting than cotton… materials represent a real issue. The same goes for sealing systems. Just like for materials or technical processes, we registered multiple patents to get 100% mono-material sealing systems with friction or zip-free systems instead of magnets. All this considerably changes our packs recyclability. Premium Beauty News - Is pack & gift compatible with a CSR approach? Marie Sermadiras - It is an integral part of the consumer experience. Premium or luxury brands do need these tools to be convincing: they are still a major purchase driver. However, methods really need to be changed. We need to adopt more virtuous approaches, reduce quantities, place eco-design at the core of our strategy, and work on the supply chain and logistics, in particular to target weight. The ode to lightness is gradually becoming a luxury code. It invites us to rethink the way we design pack & gift and work on materials to make them lighter. It is one of the key changes to make. Premium Beauty News - How do you stand out from your competitors? Marie Sermadiras - Using innovation, these new materials and systems that will help change our methods. The other key point in our DNA is the fact that we are willing to go even more upstream with our customers' marketing teams. I come from this world, so I am familiar with marketing and consumer expectations. We are positioned as a creative partner that designs experiences, like the unboxing specialist. We aim to support our customers in creating this experience to increase the perceived value of their products. And we are doing this on the global level, since we are lucky enough to have about twenty offices around the world. It helps adapt to each country's marketing codes and draw inspiration from markets that are usually one step ahead, namely the US and Asia. Premium Beauty News - You have your own plants in Spain and Belgium, but you also outsource part of your products in China. Have you set up a relocation strategy, like a number of market players? Marie Sermadiras - We do outsource manufacturing, but we have all tailor-made products designed by our design studios. We also have our own teams on-site at partner plants. Given the context, I deliberately adopt the opposite approach to this massive relocation, because I prefer to talk about balance. Time-to-market in Europe is longer, paradoxically, than in Asia. If I send a brief to China, I will have my product earlier than in Europe, even with maritime transport. Right now, in Europe, we do not have the same capacities, especially since everyone has brought part of their production back. In addition, raw material and energy prices have risen much more than in China. So, relocation is very well, but we need to find a balance to diversify sourcing. It also helps guarantee the safety of our supplies: it is the biggest issue for our customers, and also the greatest risk."
"""Albéa is an increasingly sustainable and agile company,"" François Tassart","Premium Beauty News - The Albéa Group's Cosmetic Rigid Packaging Division was recently renamed Cosmetics & Fragrances. How did you come to make this change? François Tassart - Mainly for the sake of clarity for our customers. This name reflects our markets rather than our packaging solutions and allows us to be better identified across the industry. Premium Beauty News - What is the weight of your division today? François Tassart - Make-up (lipsticks, mascara, etc.) remains our core market, even if the skincare category (jars, bottles, etc.) has grown significantly in recent years. We also manufacture perfume caps, with a made in France offer for the premium sector. In total, this represents a turnover of $450 m, achieved with 14 sites and 8 countries. We cover North America, Europe and Asia, via Indonesia and China. In the field of beauty packaging, we are the player with the broadest geographical coverage and the most varied technical expertise. This allows us to serve global leaders as well as local players and indie brands. In Indonesia, for example, 50% of our manufacturing activity is dedicated to local brands. Premium Beauty News - How has this activity developed since the start of the pandemic? François Tassart - Globally, the phenomenon was the same in other sectors: an acceleration of pre-existing trends. To sum up, our customers expect packaging solutions to remain just as desirable but also, increasingly virtuous, supplied in compliance with all safety requirements, within short deadlines and with volumes that can vary very quickly. These last points - speed and flexibility - have become very important: there is now a huge demand for agility! Our main customers ask us for reduced time-to-market and to have the ability to respond to the so-called TikTok effects, which can suddenly increase demand incredibly for some references. To meet this, we need to work with intermediate stocks or with plants capable of tripling their production for a reference in a very short time frame. Since September 2021, global demand has picked up strongly, with higher trends than in 2019, except for lipsticks, where the upturn took longer. Demand for perfumes has skyrocketed, and with the massive inflow of Chinese consumers into this market, it should continue to grow very significantly. Finally, there has been a trend towards the regionalisation of supplies. This ""relocation"" is noticeable not only in Europe but also in Asia, for agility purposes but also logistical constraints. The lack of sea freight capacity and congestion issues in ports has led to an explosion in prices and longer lead times, which encourages customers to buy locally. Premium Beauty News - How do you manage tensions on supplies? François Tassart - It's a real challenge! We thought we had gone through the worst of it in 2021 when the momentum of the recovery caused raw material, transportation and energy costs to skyrocket. We sat down with all our customers to explain the situation, break down the increases in our costs and explain the impact on our prices. After all, materials account for almost 30% of our costs! Their responses were quite reasonable. But the war in Ukraine has rekindled the upward spiral. All this means that we had to secure our supplies by increasing our stocks. Thanks to these measures and our global network, there were no disruptions and I would like to pay tribute to the tremendous work of our teams. But this obviously comes at a cost: about a $30 million impact on our cash flow in 2021. But cash is what allows us to continue investing in parallel. Fortunately, some customers are ready to work with us to secure their supplies. Premium Beauty News - How has it affected the sustainable transition of beauty packaging? François Tassart - Unlike what happened in 2008, sustainability efforts were not called into question. On the contrary, demand for new solutions, more virtuous packaging and transparency has only increased! The challenge is to combine responsibility and desirability and accelerate this transition. Premium Beauty News - How is this transition organised at Albéa? François Tassart - Our goal is to produce 100% recyclable packaging by 2025, even if it is initially reusable. In our business segment, this is a real challenge because we manufacture a great variety of products, often small in size, with many components and different materials. We are innovating more than ever, to create single-material packaging (lipstick tubes, make-up cases, etc.), refill solutions, and to use recycled or innovative materials. We are rethinking our manufacturing processes, testing the injection and decoration of new materials, preparing the substitution of raw materials that are likely to disappear (SAN, POM), and securing those whose use will increase. These are not trivial changes; they have technical consequences (adapted moulds, new expertise). A lot of investment will be needed within a short time frame to make these changes while guaranteeing the security of supply, product conformity and quality. Much work remains to be done to reach a circular economy and we all must accelerate together. Ensuring this change while maintaining the level of consumer satisfaction and desire means protecting the reputation of our customers. It's a real partnership. Today, even in the case of luxury products, packaging does not represent more than 3% of the total price. There is a real issue of value sharing in this transition! Premium Beauty News - In three words, how do you see the future of make-up and perfume packaging? François Tassart - Responsible, agile, reliable. These are the topics we work on the most with our customers!"
Sabic confirms it will produce circular polymers in Europe by the end of 2022,"At its European site in Geleen, in the Netherlands, where it invited the French press for a preview, Sabic confirmed the start-up at the end of this year of its chemical recycling plant, built in partnership with Plastic Energy [1]. The plant will produce circular polymers from used plastic that would otherwise have been destined for incineration. These polymers are accredited by the ISCC Program (International Sustainability and Carbon Certification Plus). These new food contact grade polymers from Sabic's ""advanced recycling"" process were used in a world first by Origins, an Estée Lauder brand, to produce the tube for Origins' global bestseller, Clear Improvement Active Charcoal Mask. The tube was made from polyethylene-PE and the cap from polypropylene-PP, both from Sabic's certified circular technology. Launched last year as part of a joint initiative with Albéa, the development meets The Estée Lauder Companies' sustainable packaging goals, including increasing the amount of post-consumer recycled (PCR) material. The strategic partnership will reinforce Origins' commitment to convert at least 80% (by weight) of its packaging to recyclable, refillable, reusable, recycled or recoverable solutions by 2023. Origins Natural Resources' long-term goal is to convert all of its face mask tubes to recycled plastic by 2023. ""Through the use of this innovative technology, Origins, The Estée Lauder Companies, Sabic and Albéa are pushing the pace of development needed across the value chain to drive a circular plastic economy,"" confirmed the Saudi-based chemist. At its Dutch site, Sabic has a circular plastics pilot unit that has been in operation for two years and an R&D laboratory to validate its customers' developments. Other cosmetic brands are expected to use these circular plastics for their future packaging. L'Occitane en Provence recently introduced a new range of tubes made from ""recycled content containing Tacoil from the Plastic Energy company"". Tacoil is also produced in Geleen, where the production cycle will be organised into three units. After dissolution, the used plastics, mainly from the Benelux, will be depolymerised by Plastic Energy in a thermal anaerobic conversion process at 600°C, with a treatment capacity of 20,000 tonnes. This process breaks polymer molecules in two: one part is converted into gas to power the plant, and the other goes to the Pyrolysis purification unit, from which the resulting recycled oil (Tacoil) is then directed to the Sabic steam cracker, which uses it to produce the circular polymers of its Trucircle portfolio. Based on existing flows, and when properly separated upstream, pyrolysis has an efficiency of around 70-80%, reported Sabic. For those who doubt the quality of chemically recycled polymers, Sabic says its process ""always relies on a sound sorting system prior to converting the used plastic into a high-quality raw material."" It can be used to recycle a mix of polyethylene (PE), polypropylene (PP), polystyrene (PS), including, for example, cosmetics and multilayer packaging. Sabic uses ""a mass balance accounting system to trace the flow of materials along a complex supply chain, from the feedstock to the final product, following predefined and transparent rules. These rules then define the volume of product that can be classified as circular."" The process also saves CO2, according to the chemist. ""Each tonne of certified circular polymer produced from recycled mixed waste plastic (rich in polyolefins) diverted from incineration with energy recovery can avoid about two tonnes of CO2 emissions, throughout the production process,"" specified Sabic. The company conducted a life cycle assessment (LCA) [2], the results of which indicated a reduction of up to 2 kg in the greenhouse gas footprint per kilogram of PE or PP resin based on the energy recovery of used plastics. For its part, Plastic Energy, which already carries out chemical recycling in Spain at Seville, is continuing its development on the Spanish site with TotalEnergies and aims to commission a unit capable of processing 33,000 tonnes of post-consumer plastic waste by early 2025. In France, the company is announcing, with the same partner, the opening of a 15,000-tonne plant on the Grandpuits site by 2023, and with ExxonMobil, a 25,000-tonne plant, under construction, on its Gravenchon petrochemical site."
"""We now have robust solutions to tackle plastic pollution,"" Suvi Haimi, Sulapac","Premium Beauty News - What is the philosophy behind Sulapac's alternative materials? Suvi Haimi - We founded Sulapac in 2016 with the aim to tackle plastic pollution and fight against climate change. The idea was to develop materials with the advantages of plastics without the drawbacks. The design philosophy of Sulapac is to mimic nature: to create a bio-based material that can replace conventional plastics but that can be digested by naturally occurring microorganisms and break down into carbon dioxide, water and biomass, leaving no traces behind… similarly to a piece of wood. Based on this philosophy, we have developed a series of materials made from wood and plant-based binders for applications in four market areas: straws, packaging for cosmetics, packaging for nutraceutics (supplements), and cutlery (forks and knives). Premium Beauty News - What types of materials are available? Suvi Haimi - As far as cosmetics and supplements are concerned, we currently offer six grades with various properties and bio-based content, including a barrier material for water-based emulsions. For our first grades it was necessary to have specific moulds, this why we developed more universal solutions. Various aesthetics and colours are also available. Premium Beauty News - But you can also develop tailor-made solutions, as you did for Chanel? Suvi Haimi - Indeed, our core expertise is to create and test new recipes according to the needs of the customers. Chanel needed a customized creation because they had very specific aesthetic criteria and they wanted to add camellia seed shells in the material used to create their biobased jar lids. We faced specific challenges because of the hydrophilic properties of the camellia seed shells. It took more than 40 trials before we were able to find the right material recipe. But it was fascinating to combine by-products like camellia seed shells and FSC certified wood chips to create a unique high-end packaging material. Now, we have proficiency in also utilizing unusual side streams without compromising the functionality of the final product. It helps us to reduce the environmental footprint of packaging even further. This achievement is the result of years of collaboration with the Chanel innovation team, which also led to the creation of bio-sourced perfume caps for 'Les Eaux de Chanel' collection. We tested various recipes for their aesthetic results but also for the result on the machines. Premium Beauty News - Today you also offer solutions for water-based formulas. What are the limits of the Sulapac materials? Suvi Haimi - The creation of a barrier bio-based material for water-based formulations was a great achievement that allowed to widen the span of products we can pack with Sulapac materials. Tests have even demonstrated better oxygen barrier properties with our material than with conventional plastics! However there are still limitations. To date we do not have any bottles or tubes, we are investigating these opportunities but at the moment our solutions focus on jars, lids and caps. Premium Beauty News - What is your vision of the future of beauty packaging? Suvi Haimi - We now have robust solutions to tackle plastic pollution and climate change linked to packaging. While plastic production is expected to continue to grow globally, we offer the possibility to maximize the use of recycled and plant-based biopolymers that have the same advantages of conventional plastics without their drawbacks. We are aiming to change the whole packaging industry in the future with the aim to solve the problems that conventional plastic pose! Our solution differs from other bioplastics such as PLA, because our material biodegrades fully in nature and not only in industrial composting condition. Also, we do not use any harmful or toxic additives that are many times used with bioplastics. We are very strict in the use of materials that mimic natural substances. Our material is recyclable, both mechanically and chemically, in the same streams as other bio-polymers. However, while the technology is available, infrastructures are lacking in most countries. We consider the rise of chemical recycling around the world will improve the situation. Furthermore, unlike other plastics, in the event our material would leak into nature, it would slowly degrade in nothing else than carbon dioxide, biomass, and water, and would never create toxic load nor permanent microplastics. We are currently building a consortium in Finland, in partnership with recycling infrastructures, to create a loop accepting our material that can be effective recycled. We think we have the potential to change the packaging industry and the various sectors where plastics are used! We're still a small size player and have to grow to build up a reputation on the market and reach the critical mass to participate in global launches. Global brands such as Chanel are leading the path and helping us to change things."
"""We tackle every aspect of packaging sustainability,"" Denis Maurin, HCT","Premium Beauty News - Can you first share with us your vision of the latest developments in the cosmetics market? Denis Maurin - While the markets in Europe and the USA were dramatically affected by the pandemic, we have made the demonstration of our ability to adapt ourselves throughout our various divisions! We really pushed diversification opportunities as far as we could, in particular in skincare. We're also expanding into new categories, including hair and body care, where we're growing a lot. Some brands are recording huge successes in these new segments, where consumers in are more loyal than in makeup. As far as we are concerned, we have started to recover from the challenges of COVID period and see the rise of a new era. We have built successful partnerships with fast-growth indie brands in the USA and in Europe. In Asia, until recently, the market has been less impacted by COVID. Local competition is increasing on domestic markets forcing the brands to adapt and to differentiate themselves. Some brands are growing more prestige, more luxury, and invest a lot in packaging. The approach in China is a little different, where brands are focusing on makeup and haven't quite made the jump to sustainability yet. Premium Beauty News - What about the supply chain difficulties, shortages and raw material price hikes? Denis Maurin - We have numerous supply chains - in Korea, China, Europe and the USA. Consequently, we were not as impacted by sourcing difficulties. However, longer shipping time and cost increase overall is something we must deal with and is pushing us to find creative solutions for our customers. The way we see the future is that we need local, easily and quickly available standard packaging options. We want to be flexible and agile to be able to develop products consistently in Asia, in the US or in Europe depending on our customers' needs. The key to success is to be able to rely on one diversified network with regional supply chains. Premium Beauty News - What are the main innovations HCT is presenting at Cosmoprof Worldwide Bologna? Denis Maurin - We'll have the largest booth ever this year. Following the acquisition from kdc/one, we are combining our booths to present our full range of capabilities. Which are really huge! We are building the largest sustainable stock catalogue in the industry. One of our goals at Bologna will be to educate people about sustainability and what does it means for us. The four pillars of our vision are: Designed for Recycling, PCR materials, Bio-sourced materials and Re-fillable solutions. Our DFR (Designed for Recycling) range includes a large portfolio of mono-material innovations, including a 100% PET recyclable packaging collection (pencils, lipsticks, lip glosses, compacts, palettes), 100% PP items (lipsticks, lip balms, serum sticks, pumps, jars), and aluminium, tin and other full metal packaging. We'll also showcase mascaras and lipglosses with glass bottles and aluminium caps, that are free from plastic components, except for the stem that can be easily separated prior to recycling. As PCR Materials are becoming the norm, we'll showcase a wide array of stock options for all market segments. We also offer various options with bio-sourced materials. As it is very hard to develop fully compostable materials that can be used as primary packaging, we have developed innovative composites that reduce the content of plastics. Since this new material is not recyclable or compostable, we recommend utilizing a refillable application. Creating a keepsake container with a refillable aspect will significantly lower the use of single-use plastic as well. In many cases, paper pulp is also a solution that is offering more innovation for primary and secondary packaging. Eventually, we see re-fillable packaging solutions as offering a lot of advantages with regard to sustainability. We have a comprehensive collection of refill innovations and reusable applicators!"
ESEPAC and ESP students reinvent the luxury perfume experience,"The five teams, each of them gathering students from both schools, have presented their products to a jury chaired by Marc Lechanoine, Global Senior Vice President Creative Design & Packaging Innovation, The Estée Lauder Companies. Overview of the five competing projects: Perfume made visible: Les Sceaux Sceau features four solid perfumes, along with an applicator and a pouch to carry them. All the components are packaged in a wooden box. The fragrance is visible or not since the scented wax can be used as a light tattoo, thanks to ideograms engraved on the applicators. Users can decide to stack the boxes or not. Smart-Perfume: ""What if your smartphone became your perfume?"" The Smart-Perfume concept is a ""nomadic"" perfume device that allows consumers to carry out their perfume together with their smartphone. The perfume is contained in a refillable 15 ml aluminium bottle that slips into a leather pouch attached to the back of the phone with a magnet. The pouch is fully customisable. The bottle can be refilled both at the shop and at home thanks to a connected wooden base that allows to recharge both the phone and the bottle. VIP Perfume Room The concept lies in a mysterious room that gives a whole new experience when creating a fragrance. It starts with a key that grants access to a secret room where a unique fragrance is created (customised bottle and fragrances). The key to the creation room is used as an applicator. After this first experience, the consumer will have the opportunity to make the bottle a real jewel. Every time the bottle is refilled in store, a jewel to insert on the perfume case will be offered. This concept is part of a respectful and sustainable approach to the environment, notably through the use of recyclable and recycled materials for the bottle and its accessories. Stylux Ouréa The concept Stylux Ouréa is inspired by gua sha stones and the sensations of massaging. The students created a fragrance applicator that allows the stone to turn on itself, simulating the massage sensation. Ergonomically, the three curved sides of the cap are designed to fit the shape of the fingers, making it easy for the consumer to apply. Aesthetically, the multi-faceted glass bottle is reminiscent of the shape of a precious stone. Very Instant Perfume The Very Instant Perfume concept comes in three parts: – A small capacity refillable flask (15 ml) with a 3D visual inside equipped with a roll-on. The flask is made of plastic and gold/silver metal, and protected by a leather pouch. – Rotating fountains in shops. Made of glass columns, they allow to choose one's fragrance. – A limousine that can be booked on demand to refill one's perfume and enjoy a luxurious experience. Students from the different teams will also present their projects on stage in the PCD Talks room, during Paris Packaging Week, on 29 & 30 June 2022. The projects will also be displayed on the ESEPAC and ESP stands."
PCR Mono-Material Revolution: Packages that tell your sustainability story,"Let's start with luxury hair care or skin care cosmetics. Now picture a beautiful bottle or jar... 1. Made from 100% Post-Consumer Recycled material. 2. With a lid or cap from the exact same material. 3. Using original PET plastic, reconstructed in a unique ""Heavy Wall"" style for a robust, elegant feel. Imagine the effect on your customers, followers, and audience by using this packaging. You will have helped them to reduce waste on the planet, made it so much easier to recycle when the product is done, and still delivered an attractive presentation. At EPOPACK, these are the types of containers we produce for you. But we have heard so many questions about PCR mono-material. What to expect, how it looks, how it feels, how much it costs, what are the decoration options? Is there even enough material to go around with current supply-chain problems? As a premier manufacturer of 100% PCR PET, we are here to educate and counsel you so that your next launch delivers on your eco-friendly promise with a lasting market impact. So we've put together a special report on PCR material, as well as sample packs so you can try the bottles or jars yourself. To advance with post-consumer recycled mono-material, and to access the samples and special report while they are still available, click the link below to email our project manager Amy Pan: amypb@epopack.com About EPOPACK Storytelling Packaging: For over 30 years our cosmetic bottles and jars have been ""Made With A Conscience, In Taiwan"". Our industry-leading PET Heavy Wall material has helped brands sustainably deliver luxury products to people across the world. We would love to get to know your company in more detail so we can aid in your success, and the best next step is to email amypb@epopack.com."
"Quadpack expands capabilities at its injection site in Kierspe, Germany","The Barcelona-headquartered beauty packaging manufacturer and provider is anticipating a strong rise in the demand for beauty packaging in Europe. The group is investing over EUR 6 million at its German manufacturing facilities (ex-Louvrette) in Kierspe. According to Quadpack, skincare is predicted to grow 10% in 2022, with the 'clean beauty', haircare, and dermo-cosmetic segments driving the demand. In this context, the group anticipates the plant's 2022 sales to increase in line with 2021, which was up 25% over the previous year. The EUR 6 million investment will go towards the expansion of the facility's injection-moulding and assembly capacity. Quadpack's Kierspe plant is being expanded to meet increased demand, in particular for airless packaging. The investment is dedicated to staff expansion, new moulds, and injection machines and assembly equipment optimised through Industry 4.0. A manufacturing enterprise system (MES) is being installed to improve lead times, efficiency and supply chain agility, while gaining greater control of manufacturing operations. The MES will connect to SAP S4/HANA Cloud in 2023 as part of the company's digital transformation. Note that Quadpack had already invested 2 million euros in 2021 in a high-speed production and decoration line at the Kierspe site. Once complete, production capacity will grow across all popular product categories, with airless capacity receiving the biggest boost. Part of the investment is also intended for the creation of an in-hose decoration unit at Kierpse. Thus, in complement to the acquisition of decoration specialist Stefan Wicklein Kunststoffveredelung GmbH in Steinbach am Wald in 2021, Quadpack will be able to offer specialist decoration services and know-how at both the Steinbach and Kierspe plants, where a 900m2 facility will be dedicated to decoration. The integration of decoration capacities on the Kierspe site will also contribute to reduce transport costs and delays and therefore to accelerate time to market and decrease CO2 emissions. ""Already a reference in thick-walled PET injection, Quadpack aims to become an industry standard for sustainable manufacture and decoration,"" said Quadpack COO Fabrice Revert. To ensure sustainable production, Quadpack's manufacturing facilities run on 100% renewable energy and operate a continuous programme to reduce waste. The Kierspe plant holds an EcoVadis Silver Medal and is ISCC-certified. SAN and SMMA production is being gradually shifted to PET and rPET for greater recyclability. Quadpack is also testing different innovative decoration techniques and working with ink, varnish and foil suppliers to research more sustainable materials. ""As the market recovers and environmental consciousness grows, there is greater demand for our 'Made in Europe' solutions. Our investment in Germany brings production closer to home for the majority of our client base. Our goal is always to improve our service to customers, while ensuring a positive impact on the planet,"" added Revert."
"""Our glass decarbonisation process is underway,"" Thomas Riou, Verescence","Premium Beauty News - How advanced is Verescence in its decarbonisation programme? Thomas Riou - Our roadmap, which we presented to SBTi [1] last October, has recently been validated. This is a key step because it is important to have our actions reviewed and validated by independent experts. It focuses firstly on reducing scope 1 (emissions linked to our process); scope 2 (emissions from electricity producers that we use in our process), but also on quantifying and reducing scope 3 (investments, transportation, raw materials, etc.). The bulk of our emissions, (i.e., 60%), are concentrated in scopes 1 and 2. Our roadmap comprises specific projects, defined steps and a detailed evaluation of the necessary investments. The period between 2019 and 2034 must result in a 40% reduction in our CO2 emissions, bearing in mind that between 2016 and 2019 we had already reduced these emissions by 10%. In France, for example, the progress made will be even more significant, with a 50% reduction in our emissions between 2019 and 2030. Reducing the consumption of fossil fuels during the melting process is essential in cutting down on emissions. This part alone represents 40% of the effort we will have to make by 2034. But there are many other initiatives that need to be implemented and where we are already involved, such as the recovery of waste heat, the supply in green electricity, the use of PCR glass, etc. Premium Beauty News - So for the combustion part you have opted for electricity as a transitional solution, to what extent? Thomas Riou - In terms of electrification, two technologies are available: either the furnace is fully electric or it is a hybrid furnace running on about 80% electricity and 20% gas. The technological choice will depend both on the amount of PCR cullet we will use and the availability and the level of decarbonisation of the electric supply we can use. Because our roadmap also takes into account the decarbonisation of our electricity to have 80% of electricity coming from renewable sources by 2025. And this target comes with a clear strategy to buy green electricity produced only in the country where we operate. Because if your purchases are made elsewhere and the networks are not connected, the approach is not right. Reaching 80% by 2025 will therefore depend on the maturity of the projects in each country. Premium Beauty News - Tell us more about this maturity? Thomas Riou - We are present in France, Spain, the United States and South Korea, and everywhere our choices will be driven by this desire for renewable electricity. In Spain, we have already signed a contract for a supply of more than 10 years of green electricity with the Iberdrola Group, which will enable us to reduce our electricity emissions by 80%, i.e. 11,000 tonnes of CO2, or 6% of our worldwide emissions at group level, by 2021. Spain is a very advanced country in terms of renewable energy. There are real concrete projects near our factory. In France, energy is already highly decarbonised due to nuclear power, so there are fewer projects of this type. In the United States and South Korea, we are working on it. There are many discussions underway, but these are countries where it will take a little longer. However, I think that things should move very quickly in the next three years. Premium Beauty News - Over what period will the transition to electrical power take place? Thomas Riou - It will take place when we upgrade our furnaces, which have a lifespan of about 10 years. The first furnace to be upgraded will be in Mers-les-Bains, France in 2025 and the last one a little after 2030. By then, we will have changed our technology completely. Premium Beauty News - What is the impact on both costs and output at a time when the industry is already being hard hit by soaring energy costs? Thomas Riou - There is no doubt that all decarbonisation projects will require very significant investments. Our 2030 roadmap will require an additional investment of over 20 million euros. We are calling on the States in which we are operating to support our company in these massive changes. We are working to ensure that the introduction of new technologies will not affect our performances, but we cannot exclude that decarbonisation will result in additional costs that will have to be supported by the market. Premium Beauty News - Verescence is participating in the VERCANE (VERre CArbone NEutre) research and development project, supported by ADEME, which aims to identify the different sources of energy capable of powering glass production sustainably, tell us more about it. Thomas Riou - The Vercane project is a huge research project that is focusing on several levers such as hydrogen, biogas and electricity. Working on this French project will mean that we will be able to find other ways of improving the future. After 2034, it will be 2050 with a Carbon Neutrality objective, but this will require research and development work in the coming years."
A recycled and recyclable mono-material tube for L'Occitane en Provence,"When re-designing two tubes of its Almond collection, L'Occitane en Provence was seeking a resource-friendly solution and teamed up with cosmetic tubes specialist Albéa and polymer supplier LyondellBasell. Both tubes were made from LyondellBasell's CirculenRevive polymers, which are produced using an advanced molecular recycling process to convert plastic waste into feedstock to produce new polymers. ""Our CirculenRevive products are polymers based on advanced (chemical) recycling technology from our supplier Plastic Energy who converts end-of-life plastic waste streams into pyrolysis oil feedstock,"" said Richard Roudeix, LyondellBasell Senior Vice President of Olefins and Polyolefins for Europe, Middle East, Africa and India. Indeed, Plastic Energy's patented technology - dubbed Thermal Anaerobic Conversion (TAC) - transforms previously unrecyclable plastic waste into what they call TACOIL. This new recycled raw material can replace oil to produce virgin plastic for use across a wide range of applications. This raw material, which quality is identical to a virgin material, complies with the standards of the main final end markets including food, medical and cosmetic packaging. Plastic Energy's TACOIL was the source material for LyondellBasell, which transformed it into polyethylene (PE) and then allocated it to the product for tubes and caps using a mass balance approach. Recycling plastic waste and reusing it for the manufacture of new packaging helps to reduce the consumption of fossil resources and contributes to the fight against plastic pollution. ""Advanced recycling can effectively process contaminated or multi-layered plastics and films that pose challenges for mechanical recycling, making it a complementary solution to help address global plastic waste,"" said Carlos Monreal, Founder and CEO of Plastic Energy. The reduced impact on climate change obtained thanks to plastics created with Plastic Energy's TACOIL (compared to virgin plastics) has been assessed by a life cycle analysis [1] carried out by independent consultants. Using the recycled PE supplied by LyondellBasell, Albéa manufactured mono-material tubes and caps for L'Occitane en Provence. ""This packaging is the holy grail in terms of responsible packaging today. The tube and cap are designed for full recyclability and made of 93% recycled polyethylene (PE) content. On top, both are made of PE for higher-quality recycling, confirmed as recycling-ready by recycler associations in both Europe and the US. This light mono-material packaging is in effect closing the loop, and that's quite a breakthrough,"" said Gilles Swyngedauw, VP of Sustainability and Innovation at Albéa Tubes. As part of their efforts to reduce their environmental footprint, L'Occitane signed up to the Ellen MacArthur Foundation Global Commitment for a new economy for plastic in 2019. ""We are accelerating our circular economy journey and are engaged to reach an overall 40% recycled content in all our plastic packaging by 2025. The use of advanced recycling technology in our plastic tubes is an exciting step forward. Collaborating with LyondellBasell and Albéa was key for success,"" concluded David Bayard, R&D Packaging Director, L'Occitane en Provence."
