title,text
PSB Industries: New strategic direction,"Focused on three businesses (beauty packaging with Texen, custom packaging with CGL Pack, and specialty chemicals with Baikowski) and four main markets (beauty, pharmaceuticals, food and lighting), the PSB Industries group confirmed its strength in fiscal year 2012, with revenues up 1.2% (to 248.1 million euros), of which 62% were generated through export. As announced, fiscal year 2012 ended with excellent growth momentum, the second half-year posting an overall growth of 4%. The group holds significant shares of each market where it is operating. Thus, PSB Industries is n°1 worldwide in fine mineral products for lighting and n°1 in France in custom thermoformed packaging. As far as plastic packaging for the cosmetics and perfume industry is concerned, the group ranks n°4 worldwide. It is also in this area, mostly in plastic injection, that the group generates, with Texen, the majority (63%) of its turnover, with prestigious customers such as L'Oréal Paris, Lancôme, Chanel, Dior, Guerlain, Coty, Yves Laurent, Clarins, Yves Rocher, Estée Lauder, etc. In this sector, the group achieved record sales in 2012, with 25 new launches (Chanel, Guerlain, Jimmy Choo...) in France and abroad, in particular in the United States, and its first inroads in the spirits market. On fiscal year 2013, the group anticipates sales growth of close to 5%, and an operating profit of approximately 8% of revenues. According to Olivier Salaun, the new President & CEO of PSB Industries since late 2012, these good prospects give the group opportunities for strategic innovation. ""2013 is a new step in building the PSB Industries Group of tomorrow and we can confidently develop our future strategy that will be unveiled at the end of this halfyear. Our ambition and strategic orientations will focus increasingly on our markets,"" he said. Broadly speaking, the group wants to strengthen its position in North America, where Texen made first inroads in 2008 with the acquisition of Mar-Lee Companies, but also in Asia (Indonesia, China, India) where Texen will have to support its customers. As far as South America is concerned, the group, which owns a factory in Mexico, seeks the best way to serve the Brazilian market. ""When it is about perfumes and cosmetics, we also know that we are very close from other sectors. We have already identified interesting development opportunities in the spirits market. We're also considering what is happening in the pharmaciteucals sector. However, these whole issues are still under consideration,"" adds Olivier Salaun. Concerning the scope of the group, the management of PSB Industries says that all options are possible: from acquisition to divestment. In the beauty packaging industry however the trend is clearly to the consolidation of the main operators, in particular as some regionally-sized SMEs could be interested to acquire. Answers will come very soon."
Mega Airless: New production site to address rising demand for airless packs,"The demand for 'added value' skin care products is leading to the development of more advanced and fragile formulations, thus boosting the demand for protective airless packages. The increasing use of sensitive actives and the trend to less, or even no, preservatives in formulas have the same consequence. In order to address this demand, Mega Airless, a leader in the design, manufacture and marketing of airless dispensing solutions, has kicked off the building of a new production site in Villingen, in South Western Germany. Lucyna Silberstein, the company's CEO, has just inaugurated the works that should be completed by the end of 2013. The production should start in the first quarter of 2014. This 15,000 sqm facility will handle production for Mega Airless's cosmetic and pharmaceutical customers, including moulding, assembly, logistics, and decoration (such as silk-screening, labelling and hot-stamping). ""We design and manufacture high-performance airless packaging solutions for a growing group discerning brand owners,"" said Silberstein. ""So it is fitting that our new, larger facility is also 'high-performance' – to further accelerate supply chain efficiencies and deliver the level of quality and service our customers expect and deserve."" According to the company's top manager, the new facility is designed for optimal efficiency and will actually beat Germany's EnEV 2009 energy savings requirements by 22 percent, thanks to intelligent construction and HVAC [1] design. In addition to such features as daylight dependent lighting controls, the building's energy consumption is reduced through capture of waste heat from the injection moulding process and ventilation system and storage of heat in underground sprinkler tanks. Mega Airless offers all-plastic German-engineered neutral airless dispensing systems. The company has more than 25 years of experience with airless technology and holds 30 patents. Engineered for full recyclability, the company's airless systems comply with EcoCert, NaTru, Oko-Test and other international labels increasingly important in many countries throughout the world. All Mega Airless dispensers are equipped with the company's exclusive airless pump that offers unsurpassed neutrality, precise and consistent dosage, optimal product recovery and convenient 360-degree operation. According to the company, they are designed to handle a wide range of viscosities, including the most demanding new formulations used in today's creams, gels, lotions and pastes."
Albéa: a new range of pump + tube solutions,"The latest edition of Cosmopack, which was held in Bologna on the 7-10 March 2013, was the occasion for Albéa to focus on the synergies arising from the acquisition of Rexam's Personal Care division. The first example of this product synergy is a new range of integrated airless tube + pump packs. According to Carole Grassi, Albéa's Lotion Category Manager, these new high-protection systems represent the enhanced capability of today's ""new"" Albéa, which now offers complete pack solutions for industry reference dispensers, such as the Nea and SP343 pumps, along with its heritage of tube production. ""The 'new' Albéa will help customers simplify product development efforts, shorten supply chains and build their brands,"" says Valérie Lebelt, Tube Category Manager. In the past, Rexam had already launched a range of airless tubes in partnership with CTL. Today, Rexam's expertise in distribution systems is combined with Albéa's know-how in the decoration of tubes. ""Albéa's airless tubes offer the industry's widest range of customization, including decoration technologies such as flexography, silkscreen, offset and hot stamping. All visual effects - whether photo-like, metallic-looking, matte and gloss or 3D printing - are available on dispenser tubes to support customer creativity,"" adds Lebelt. The range is proposed with two types of dispensers. The SP343 pump offers a wide range of finishes and actuator designs, and the ability to handle a wide range of viscosities. The Nea's 100 percent neutrality provides additional protection for delicate formulations and its high suction rate and soft actuation handles even the highest viscosities. The range is now available with 25mm and 30mm diameter Nea pumps and 25, 30 and 35mm SP343 pumps, covering filling capacities from 15ml to 125ml. New formats will be launched in coming months for higher capacities."
Quadpack acquires Technotraf and gets its first production tool ever,"""Wooden packaging components are starting to become popular among beauty brands, but we've only just scratched the surface. This category is set to explode,"" said Quadpack CEO Tim Eaves. ""Technotraf is single-handedly responsible for introducing the concept of wood in beauty packaging back in 2001. It knows more about the subject than any other manufacturer. With Quadpack's support, there will be nothing to stop it from conquering the global cosmetics packaging market."" For sure, Technotraf has a wonderful know-how. Its commercial director, Jaume Ordeig, has demonstrated in a conference during the latest Cosmopack tradeshow in Bologna, how wood can bring a pretty added value to a cosmetic packaging and, most importantly, how Technotraf succeeded in mastering and industrializing the most complex production processes. One of the best examples being the wooden bottle made for Issey Miyake. However, the strategic move also provides Quadpack with its first manufacturing capabilities ever. With the acquisition of Technotraf, Quadpack enters the production world and ceases to be a mere trader selling the products made by others. ""It is interesting for us to have industrial facilities and diversification is not excluded,"" says Philippe Lenglart, Director and co-founder of Quadpack. However, ""the initial purpose of the acquisition was not to get a manufacturing facility"" a group's spokesperson told Premium Beauty News. ""The group considered this acquisition as an opportunity to secure the access to high quality innovative products for its customers. For Quadpack it is also the opportunity to diversify its supply sources towards ethical products: made in Europe from sustainable materials."" Established in 1983, Technotraf is located in Torelló, in a region of Catalonia known as Spain's ""cosmetic valley"". The company sources all its raw material from PEFC-certified sustainable forests and processes it at its 10,000m2 production facilities. Fully equipped with woodturning and computer-numerical controlled (CNC) milling machines, the facility manufactures bespoke fragrance caps, jar caps, bottle caps, boxes and powder compacts that complement make-up, perfumery and cosmetics packaging. The aim of Quadpack is to help Technotraf to expand the market category. ""Quadpack gives us the corporate and financial backing to take our business to the next level. There is no doubt that wood is 'hot' in beauty packaging right now, but we see it as more than a trend. The aesthetic, sensory and technical attributes of wood makes it a long-term candidate alongside other materials such as plastic, glass and aluminium. All it needs is a creative force to develop it and a active campaign to promote it. And with Quadpack behind us, that's exactly what we plan to do,"" commented a Technotraf spokesperson."
Cosmogen sets sail for Brazil,"For about four years, Cosmogen has accompanied the rapid development of the Brazilian beauty market, serving its customers directly from Paris. The French company now intends to develop its business from a local base. ""Our goal is to become a real player in the Brazilian market,"" says Denis Richard Orliange, Chief Operating Officer. Cosmogen therefore opened its own sales office in the country, Cosmogen Do Brasil, which will be headed by Flavio Unikowsky, who joined the company as LATAM Manager. Flavio Unikowsky, who previously worked for the Chromavis group, will report to Christian Najjar, Cosmogen's Export Director. Today, Brazil already accounts for 10% of Cosmogen's sales and the opening of a commercial structure in the country should enable the French company to better serve its existing customers - particularly major players such as O'Boticario, Natura and Avon - but also to conquer new market shares with the numerous Brazilian SMEs and emerging brands. ""Considering the current development of the market,"" Denis Richard Orliange aims to double Cosmogen's sales in Brazil within the next two years. Furthermore Cosmogen showcased several innovations at the Cosmopack tradeshow, which was held in Bologna from March 07 to 10, including two newcomers to its ""Squeeze'N"" range: – Micro Squeez'N Tint, a 16 mm diameter version of the tube and brush applicator, – Mini Squeeze'n Tense, a tube with a SEBS [1] tip on one side to apply the product and a zamac head to smooth it on the other side. As far as cosmetic brushes are concerned, Cosmogen proposes a series of new synthetic fibres and will enter into a partnership with a Paris-based makeup school, with the aim to develop its expertise, in particular regarding the adaptation of the way brushes are cut to better suit to the new formulations used by makeup artists. ""Cosmogen's ambition is to become the true expert in cosmetic applicators. And it is how our customers are increasingly perceiving us,"" concludes Denis Richard Orliange."
Folding boxes: Pusterla 1880 is undergoing its industrial transformation,"Premium Beauty News - Not that easy today to be a producer of folding boxes in Europe and, on top of it, to still be a family owned business? What does Pusterla 1880 represent in 2013? Guiseppe Meana - Not so simple, indeed! We must be vigilant on all fronts and, more specifically, on that of our production system. The challenges facing us are not simple. Competition is fierce, we have to keep our prices as low as possible, market requirements are important and we must constantly adapt ourselves. For us this adaptation, as you know, started several years ago with the desire to be present industrially on the theatres of operation where we needed to be. Hence the successive acquisitions of the company Coffrets Création in 1999, located at the heart of France, then of Cazelles in 2009. Meanwhile we created from scratch in 2004 a factory in Romania, Dacica Teca to meet the increasingly important demand for handmade boxes. The objective of this whole strategy being to create complete and high quality products, by integrating as best as possible the expertise of the four companies under one brand name. The Pusterla 1880 group is now worth some 40 million euros in sales and employs around 240 people. Yet this strategy of industrial integration is not sufficient. It was important to upgrade our whole production system in the four factories and fully optimize all production stages. It takes about one year for each production site. We are halfway through. Premium Beauty News - What are the most important stages in this upgrade? Can you quantify the investment it represents? Guiseppe Meana - It sounds simple but in fact it's actually extremely complicated. Said ""plainly"", it is all about reducing the time of going into production. This means optimizing the entire logistics of our plants and doing it consistently as we work more and more on a just-in-time basis. With the method we implemented, we are now capable of reducing this time for production start-up by nearly 15%. But this requires reorganizing production areas, the flow of raw material to machines, reconsidering work schedules, reorganizing the design and development departments, optimizing the relationship between the different plants we have in Europe etc. An investment which is quite difficult to evaluate but that I estimate at nearly one million euros, apart from the investment in equipment, like this new technique that makes it possible to achieve in a record time the pp sample and to very quickly set machines. To note that we have also acquired in our Italian factory two new die-cutting Bobst machines and a new machine for hot stamping. Premium Beauty News - The beauty industry remains one of your main markets? Guiseppe Meana - Yes it's true, but both the wines and spirits, and especially the Champagne sector have sharply increased. So much so that our sales between the perfume/cosmetics and the wine & spirits sectors are balanced. Premium Beauty News - While France meanwhile, remains your main customer country? Guiseppe Meana - Yes, definitely. As it represents more than 60% of our turnover."
HCP speeds up the pace,"With 4000 people, more than 200 million US dollars in turnover, five factories (three in China, one in the USA and one in Mexico), HCP has impressive assets. This giant is supplying packaging to the make up, skin care and fragrance sectors with a focus based on innovation. ""In order to be able to provide innovation and anticipate the trend of the cosmetic market you obviously need to offer a state of the art industrial platform,"" says Eddy Wu. For that a new production entity will be created in the next coming month on one of the existing production site in China with 20000 sqm which will be designated to produce aluminum components including a significant number of transfer pressing and impact extruded machines with an automatic anodizing line. ""Aluminium was a material which was not fully integrated in our production program and where there is a real need on the market and as packaging manufacturer is was a necessity to offer an integrated solution,"" adds Eddy Wu. As a result, HCP will present a new stock make up range combining aluminium and plastic called Magum range at the next Cosmoprof show in Bologna, Italy. In addition, HCP has established a 'Innovation Council' whereby every month, key executives of the company will get together to discuss new innovation ideas, deciding priority of various ideas and making sure the chosen ideas are being resourced and executed. These include both ideas embracing new designs as well as new product function capabilities. HCP will showcase some of the outcome from the council at the next Cosmoprof show. Beside HCP driven innovation, the group also thinks that it is important to execute well customers' driven new product design development. As such, the group have realigned its' new business development team such that various concerned functions including internal sales; design & drawing and project management teams are gathered under a centrally managed New Business Development Team- the 'NBD' team in order to strengthen responsiveness and quality in executing customers' driven new product design development. But there is more to come. The group wants to increase the production capacity in its American facility producing mascara and to increase by 50 % the production capacity in its Mexico plant. ""In the USA these two plants are strategic to support the new dynamism of the American market, and this production facilities are obviously an important asset for our group,"" highlights Wu. The group is making similar investments in its Chinese plants to improve the process and production capabilities by implementing new technologies and focusing on automation. ""Regarding new lines and new process we are open to any new opportunities in the future. As you know we have a strong position in the colour cosmetic market but we are strengthening our action in the skin care and fragrance market,"" states Wu. Over the latest months, these industrial investments have been supported by the recruitment of new executive teams. ""The people are the most important asset in an organization and a key factor of success and we have made important efforts to add new people to our management team in order to reflect what is our company today: a multi-cultural and performing global group,"" concludes Wu."
U.S. consumers expect more from beauty products packaging,"MWV has launched its ""Packaging Matters"" research with the aim to explore the role of packaging in product satisfaction as consumers purchase, transport, use and dispose of products across 10 different categories. The study was conducted trough an online survey of 3,000 U.S. consumers on their shopping habits and interactions with packaging. The results of the research suggest that packaging satisfaction can have a significant impact on purchase intent and repeat purchase, and that there is a low level of satisfaction overall, especially once consumers leave the store and rely on the structural or functional features of the package at home or on-the-go. The study shows that when it comes to purchase intent and product satisfaction, packaging does matter. A majority of consumers will sometimes buy a product off the shelf without prior knowledge of it (64 percent) and rarely use mobile devices to research a product while shopping (72 percent). While quality (85 percent) and price (67 percent) are the most important factors contributing to overall product satisfaction, consumers report little variance in importance between a product's brand (12 percent) and packaging (10 percent). ""The findings show that consumers rate a product's packaging to be on par with the brand itself (10% vs. 12%). Considering the investment companies make in building their brands compared to their products' packaging, this is significant,"" emphasised MWV. Despite the importance of packaging in consumer's satisfaction, there is a clear opportunity for improvement. Actually, fewer than 20 percent of U.S. consumers report they are ""very satisfied"" with product packaging, with the least amount of satisfaction from carry-out food containers (11%) and beauty care product packaging (17%). ""The research further proves that packaging is one of the most powerful tools in the marketing communications mix, but as it stands now, packaging does not delight consumers,"" said Brian Richard, director, Consumer & Customer Insights, MWV. ""Brands should view the current gap in satisfaction as an opportunity to make improvements to their packaging by focusing on what matters most to consumers."" According to MWV, consumer's satisfaction with packaging ends at the store. Indeed, the study identified ""satisfaction gaps"" between the importance of different packaging attributes and their perceived performance. Of the 15 packaging attributes studied, only a small percentage of consumers ranked shelf appeal, or the product's ""attractiveness"" and ""distinctiveness,"" as ""very important"" features to their satisfaction (6 percent and 10 percent, respectively). However, this is where brands were performing best, with performance exceeding importance. While brands are generally pleasing consumers during the shopping experience, satisfaction drops dramatically when product packaging is relied upon for transport and storage and then when the product is used and reused. The largest satisfaction gaps across categories all relate to the structural features or functionality of the packaging. In terms of importance, consumers want packaging that protects from breaking or spilling (74 percent), maintains product integrity (72 percent) and gets the entire product out of the package (66 percent). ""Packaging satisfaction decreases significantly after consumers leave the store, at all touch points along the product lifecycle, such as transporting, storing and using the product. This is a huge missed opportunity for brands,"" said Steve Kazanjian, vice president, Global Creative, MWV. ""Structural features of the packaging should be viewed as the most critical area for brands to make improvements to drive consumer satisfaction."" ""Packaging that lives up to the brand promise of its marketing communications holds the most potential for repeat purchase,"" Kazanjian added. ""As more retail migrates online, consumers are interacting less with brick-and-mortar channels. A disappointed consumer can switch brands with one click, so the role of packaging is increasingly an important vehicle for brand owners to connect with their consumers at touch points throughout the product's lifecycle."""
"VG Emballage: ""Well positioned to deal with changes!""","Premium Beauty News - You took over the reins of VG Emballage 3 years ago now. What were the main highlights of the year 2012? Laurent Chevallier - For us, the year 2012 was marked by three major events: first, the ramp up of our PET offer using our own tooling for both the injection and blow moulding of bottles. This has enabled us to offer all the ranges in our portfolio in a new material, suiting perfectly our customers' expectations. The year 2012 was then marked by the completion of our website, with all its features now fully operational, from the interactive product catalogue – enabling to view a bottle/accessory couple – to the section dedicated to customers and where they can trace their orders, download the technical documentation related to their products, this site has helped us showcase the richness of our offering while providing substantial productivity gains to our teams and our customers. Finally, the year 2012 was marked by the signing of an exclusive distribution agreement for France, of the EZ-FILL range from the Stevanato group, the leader in sterile glass tubes for the pharmaceutical industry. Available from stock in small quantities, this range of glass sterile tube bottles is a ""ready-to-fill"" solution offered to all companies in the pharmaceutical sector to enable them to focus on the core of their activities by outsourcing sterilization issues. Premium Beauty News - We spoke of French exception... But actually the scope of action of VG Emballage is not limited to France. You have even increased your presence in neighbouring countries! Laurent Chevallier - Indeed, VG Emballage is active well beyond French borders. In Germany and Italy, where our flow of business is continuous, we have permanent employees. In the other countries, that our export team manages from our headquarters, we are currently strengthening our network of relays, agents or distributors in order to best use our very broad catalogue. Needless to say that our correspondents abroad were the first to support our new online showcase, available in English, German and Italian languages, which has greatly facilitated their commercial work in terms of selection of items and offer with their own customers. As a consequence, the year 2012 saw the completion overseas of several significant full service markets with new customers. Premium Beauty News - One of the strengths of VG Emballage has always been innovation. A few examples? Laurent Chevallier - In fact, VG Emballage has always strived in the past to design or propose items which are innovative through their functionality or design. This is still the case today with developments coming from our in-house Technical Department and the research works conducted by our Purchasing Department. As an example, I can name two extremely successful innovations of ours: our BeSafe dual tamper-evident service cap, a perfect accessory to secure the packaging, and also our dual-security P2000 Pump that meets two main issues – safety and recycling – and which has already been adopted by major players in the health & beauty sector. Convinced that innovation is a source of added value, we also distribute some innovative products from selected partners: thus in 2010, we integrated in our Airless Ecosolution range, the eco-designed Airless solution from our partner Promens, and this year our catalogue was complemented with the EZ-FILL range, the glass sterile tube bottles from the Stevanato Group. Premium Beauty News - Perfumery, cosmetics, pharmacy, chemistry, food industry... What is actually the distribution between these different sectors of your activity. Is one more important than others? In the future do you intend to develop one more than others? If so, why? And if not, why? Laurent Chevallier - Perfumery/Cosmetics, and Pharmacy each represent 35-40% of our business, with the remainder consisting mainly of other Industries. These proportions remain relatively stable over time. For us, the coexistence of these markets is crucial in our business model, for two reasons: the first concerns the dispersion of the market risk. To cope with economic cycles, it is saver to rest on several pillars which support one another. The second is related to the gradually fading lines between our customer industries: products offered by companies tend to diversify and articles are interchangeable from one catalogue to another. Hence, being historically present in the different sectors, we are well positioned to support these changes. Premium Beauty News - What is the proportion between the products you own and those you distribute? Will it change in the future? Laurent Chevallier - This proportion is completely different depending on materials and types of items: for glass bottles, we operate on a distribution mode since the items belong to our parent company SGD. Yet, we own some lines like for example the beautiful ""Fleur d'Oranger"" range that SGD designed for us. For plastic bottles, the situation is at the opposite: VG Emballage owns almost all the lines it distributes. The company has designed its bottles, chosen the key features and made the investment in tooling for their production. This is entrusted to industrial partners scattered in France and abroad. For accessories, we mostly undertake their distribution, except for our own proprietary models or for the ones that we have co-developed with our industry partners. In some cases, this distribution is performed on exclusive bases. This way of operating is not likely to radically change in the future. But I would like to stress on one point which I believe is the strength of our offering, namely the interoperability of our products: whether they are distributed or ""proprietary"", products have been developed or selected to work with one another, so that our customers find for each of their needs a comprehensive and ready-to-use ""bottle-decor-accessory"" offer. Premium Beauty News - What does the year 2013 look like for your company? What will be the main highlights? Laurent Chevallier - From a technical point of view, the year 2013 will be dedicated to updating our website with our regulatory library which will allow for our customers to download in just one click all the certificates in connection with the items they buy from us. At a time when guidelines and regulatory texts on primary packaging are becoming more stringent, this service seemed an absolute necessity. For business in general, the year 2013 will be difficult for items intended for the finished product to be sold in the country. Export products will probably perform better. However such forecast only applies to already well established products, what we call the portfolio fund. To this can be added the additional business brought by launches and new products in the catalogue. In terms of launches, the number of offers currently in the pipeline is at a level that we consider acceptable. As regards new items, our new product offer will be very rich in 2013, with some very interesting novelties, and this, as of the first quarter. It is definitely for us the highlight of the year 2013! But more is to come up soon..."
Joycos: Design and quality as a credo,"Premium Beauty News - How do you position yourself on the market of cosmetic packaging? Soon U. Kim - We have an international reputation as a leading producer with the variety in creative product lines including airless pump bottle, cream jar, skin lotion bottle, compact, palette, Lipstick, and more. Moreover, we repeatedly have been developing free moulds for more beautiful containers and attractive series product lines to pay attention to the individuality of each customer. Our products are also tooled with the new various functions over the advanced creative design and perfect quality control. We work with over 30 countries including United States, United Kingdom, Germany, France, Italy, Spain, Australia, and various South-East Asian countries. We also have agents in Germany and France, for international convenience. Premium Beauty News - Your role begins at the design and creation stage. You develop your own moulds and you outsource manufacturing? Soon U. Kim - That's right! We work with half-dozen plants, all based in Korea. ""Be the Best"", this is my motto. Being the best cannot be claimed with the size of company. In my belief, the affordable price should go with the best quality. What we are trying to achieve is the customer's satisfaction with the products of the best quality and with reasonable price. We put the customers as the priority. In order to assure the quality of our customer service, we promise the leading trend of packaging design in the market, the frequent and fast tools development, worldwide on time deliveries, and a guaranteed quality control. We started the company with the same belief and same promises. I also guarantee that this will remain the same. Premium Beauty News - Can you name some of your clients? Soon U. Kim - Our eye-catching packages can be seen with well known brands such as Estee Lauder, Bobbi Brown, Stila, TIGI, Victoria Secret, Clinique, Smash Box, Noevir, Be Yu, Juvena, Bloom, Artdeco, and more. Premium Beauty News - What is your insight on the evolution of your market? Soon U. Kim - As you know, we actually have two separate companies, Joycos International and Joycos Cosmetic. And we distribute our own brand which is very successful, ""Hope Girl"" through one of them. Speaking of our purely packaging business, it is clear that we are continuing to grow in all areas of make-up (20% of our activity) and skin-care (80%). The key being, as I already said, our capacity for creativity and innovation. A proof of this, are our latest novelties, like this new mascara with a patented closure system and this new opening system on an airless bottle where the actuator appears with a quarter turn on the base of the bottle. At the international level, our goal this year is clearly to refocus more specifically on the Asian market. In addition we are also looking for future competent partners under a long-term relationship basis with mutual cooperation. We guarantee our ability and potential with an increased contribution to the company in the future."
