title,text
Shoppers Drug Mart to open five new Murale stores,"Canadian chain retailer Shoppers Drug Mart Corporation, recently opened a new Murale store in Toronto. The high-end beauty store is the third of its kind to open in Canada, after two previous locations, in Ottawa in November, and in Montreal in December 2008. As the previous stores, the new location at Don Mills at 1090 Don Mills Road features a selection of luxury, dermatological, fragrance and niche brands from around the world. The assortment of leading global luxury prestige cosmetics brands includes Bobbi Brown, Chanel, Estée Lauder, Lancôme and Nars, among others, each with their own area for interactivity and application. The store's fragrance section includes over 75 men's and women's scents from fragrance houses and designers like Prada, Donna Karan, Chloé, Cartier and État Libre d'Orange. The skin care and dermatological area features brands like Natura Bissé, Vichy, Murad, and Darphin. Shoppers Drug Mart Corporation plans to open up to five additional Murale locations in Canada this year including stores in Calgary and Vancouver."
Beauty and sustainability at Creative 2009,"Every year, companies participating in Creative seem to be taking up a little more of the ecological challenge. From organic ingredients to green plastic packaging a large part of the 230 exhibitors will showcase a greener and more responsible offer. On the occasion of the show, Cosmetochem, a Swiss producer of plant extracts, is launching a range of 100% organic plant extracts, containing no preservatives, made up of 6 plant references from organic channels (raspberry, lavender, linden, elderberry, vanilla, green tea). Similarly, the Solabia group, a designer and manufacturer of molecules and active ingredients for the cosmetics, pharmaceutical and neutraceutical industries, is announcing the increase of its raw materials, actives and extracts offer, in compliance with Ecocert and/or other organic standards. Malian women producing Kaloje®, a shea-butter based range, also expect the organic certification they recently obtained will help confirm the success they met last year. Packaging suppliers also are taking up to the ecological design. Specialized since 1986 in developing packaging, paper bags, plastic bags, silk papers, ribbons, boxes and gift boxes, AK Emballages is adapting its offer to environmental protection. The company now offers a large selection of recycled and/or bio-degradable paper printed bags on a wide variety of supports such as white and brown recycled Kraft papers, white and brown special texture papers, ""Ecokraft"" paper series, to name a few. Other example, the Italian manufacturer Leoplast, was one of the first to launch into the creation of 100% organic plastic packaging materials, in 2004. Five years later, its range VegetalPlastic, a 0% oil-derived plastic packaging, represents a new generation of packaging that is increasingly winning over the cosmetics industry. ""The sustainability trend affects all market segments: mass, masstige and prestige brands are all eager to find solutions for this challenge,"" explains Muriel Lesbros, marketing consultant for Quadpack, one of Europe's fastest growing, independent packaging groups supplying prestige packaging solutions to the cosmetics and beauty markets. In the wake of its noted collaboration on the 100% ecological line Nude Skincare, Quadpack is consolidating its offer of eco-friendly products for luxury cosmetics packaging. Market analyses made by Organic Monitor, reveal that sales of organic and natural cosmetics in Europe have for the first time exceeded 2 billion of dollars in 2008. The growth continues in 2009 at a sustained pace even if it has slow down compared to 2008."
Sustainable development under the spotlight at Luxe Pack,"Premium Beauty News - The period is critical for trade shows worldwide. What about the 2009 edition of Luxe Pack in Monaco? Nathalie Grosdidier - This edition is fully booked, with a total number of exhibitors that is slightly increasing to almost 330 companies. It is the highest figure ever recorded since the creation of the show. Luxe Pack remains the leading and unrivalled place where buyers and producers of luxury goods packaging can meet. One again this year, visitors will be delighted with an offering covering almost any of materials, and featuring new products, new finishing technologies and many other innovations linked to high-end packaging. Even before landing to Monaco, visitors will also have the opportunity to prepare their visit through the show's interactive floor plan, which will be available on our new website. Luxe Pack being a real source of inspiration and creativity, we thought it was important to help visitors to catch 100% of what's related to their projects. Premium Beauty News - However, the current economic situation has forced several exhibitors to get away from the show this year. What is the impact of these cancellations on the show? Nathalie Grosdidier - Our main hope is that these customers be able to come back next year. Nevertheless, it is important to note that, despite the current situation of the economy, Luxe Pack enjoys a turnover rate which is very low, compared to the industry's standards. What's new in 2009, is the participation of 60 new exhibitors who never participated in the show before. This was made possible because the average size of stands slightly decreased, and because we were able to reorganize the floor plan. These new exhibitors will certainly contribute to the large scope of know-how and creativity that singularize the specialized offer that visitors are used to find at Luxe Pack. Premium Beauty News - What are the highlights of Luxe Pack Monaco this year? Nathalie Grosdidier - We chose to focus on two issues, which will be particularly highlighted, including through prospective studies. The first one is sustainable development, with a dedicated showcase area gathering all the eco-designed products proposed by Luxe Pack exhibitors, as well as original proposals from students of the Strate College on the theme ""more magic, less materials"". The second issue is packaging trends, with the ""Luxe Pack Trends Observer,"" which features a specific showcase and a conference and workshop. But Luxe Pack also put the lights on many other issues and professional expertise, helping professional to share their views, in particular through free admission conferences. Among many others, we are glad to propose a VIP Round Table featuring Vera Strubi, Noé Duchaufour-Lawrance and Gilles Lipovetski. I would also advice to come and discover the special exhibit of a unique selection of lipsticks gathered by Jean-Marie Martin-Hattemberg. The exceptional design and the originality of some pieces dating back to 1900 are surprising. Premium Beauty News - There are now two spin-off events in the USA and in China. What about the 2010 editions of these other Luxe Pack shows? Nathalie Grosdidier - Luxe Pack New York is now deeply rooted in the USA. The event is acknowledged as a different and efficient tradeshow corresponding to the sector's expectations. Its original formula proved attractive and the show is now a must-go event. Luxe Pack Shanghai was conceived according to the same principles that proved successful in New York and 2010 will be the third edition of the event. I think this show was launched at the right time. The number of exhibitors doubled from the first to the second edition. Furthermore, the growth rate of the country is self-explanatory of the interest of the show."
HBA conferences to focus on market trends,"The Trends Conference at the HBA Global Expo will deal with new consumer habits as they are impacted by the recession. Kicking-off the conference, Karen Grant, the Global Beauty Industry Expert at The NPD Group will present a custom HBA Survey identifying key consumer findings on what is happening in the cosmetics, skincare and fragrance marketplace and its affect on product development plans. Ms. Grant will provide an overview on how the economy has affected the beauty sector and consumer buying behaviour, including what beauty channels have been impacted the most, and the difference ethnicity and geography may have on purchasing decisions and patterns. She will then present exclusive HBA research that delves into who is currently using and not using beauty products including make-up, skin care and fragrance. The data will unveil how these findings differ by age, region, income and ethnic group. Compelling insight on why consumers have never used or stopped using beauty products in the past two years will also be discussed. Eventually, the HBA research will also analyze the length of time consumers will try a product before deciding if it is effective and their reasons for not purchasing the product again. The overall shopping experience will also come into play as well as what other products consumers buy when shopping for beauty. Other sessions to be held on the occasion of the Trends Conference at HBA will also deal with new consumer behaviours, trying to identify emerging trends and new habits, including sessions such as :""How to Market the Recessionista"" with leading experts from Bliss, Oasis Day Spa, Red Door Spa and CO Bigelow, or ""Inspirational Colors for 2010"" with trend watchers from Pantone and Ampacet, and ""How to Attract and Engage Beauty Customers During the Recession,"" presented by Allure Magazine. The Trends Conference will take place on Tuesday, September 15th at the during HBA Global Expo & Conference, at the Javits Center in New York. In addition to the Trends Conference, HBA will also provide educational programming tracks on Green Business, Private Label, and the HBA Marketing and Technical Conference. HBA Global Expo will open with a Keynote Address by organic and naturals pioneer and advocate, Horst Rechelbacher, Founder of Intelligent Nutrients and Aveda followed by a special presentation of the ""Positively Beautiful"" award by Lisa Price of Carol's Daughter."
Structural shifts in cosmetics market benefit to affordable products,"Citing recent trading figures from leading global personal care producers, Fitch - an international credit rating agency headquartered in New York and London - notes that consumers' shopping habits are moving away from premium brands to more affordable mass market products. ""Although cyclicality is an obvious reason for the decline in demand for luxury products, as consumers trade down for a short time period before trading up again when economic conditions improve, there are also arguments for a structural shift in consumer behaviour. This is because mass market products are increasingly being perceived as offering similar benefits to luxury care products at much lower price points,"" claim the authors of the report. According to Fitch, this lack of differentiation reflects in cosmetics companies' results and in their organic sales growth in the first half of 2009. While professional hair-care products and other luxury care products were in decline, mass-market cosmetic products showed relative dynamic growth in contrast, the agency notes. Fitch claims that for the six months to June 2009, L'Oréal, Beiersdorf, Estee Lauder, Shiseido and P&G's results were affected by sales decline for their prestige beauty and personal care divisions. In contrast, companies such as Henkel, Unilever and Avon, would benefit from their focus on affordable mass-market products and strong presence in emerging markets and recorded good organic growth in the first half of 2009. Fitch also identifies threats of substitution to high-end anti-aging products in the form of pharmaceutical-based injection fillers and potentially broader use of cosmetic laser applications. Statistics from The American Society of Plastic Surgeons showed that the number of individuals having minimally-invasive cosmetic procedures increased 5% in 2008 to reach 10.4 million in the US, with the popularity of these procedures growing in Europe as well. Capitalising on this trend, Galderma - a joint venture between L'Oreal and Nestle - has developed a rival product to Botox, Azzalure, which received approvals from health regulators in several European countries this year. Overall, Fitch expects growth in the global personal care sector to slow in 2009, reflecting weakened demand in developed countries, particularly as consumers may remain value and price aware. ""Emerging markets represent continuing growth opportunities for traditional personal care products (about 40% of the global cosmetics market in 2008) and are expected to grow over the long-term, driven by an increase in middle-class consumer purchasing power,"" Fitch claims."
Sustainable packaging is an emerging issue,"""Sustainably-oriented packaging is becoming a consumer expectation. It is one of a growing number of issues driven by ethics, economics and environmentalism. Economic imperatives, as well as possible greater regulation, mean that more brands need to consider sustainable packaging in order to adapt their present approach,"" commented Matthew Adams, Consumer Analyst at Datamonitor and author of the report: Sustainable Packaging Trends: Consumer Perspectives and Product Opportunities. The results of Datamonitor's consumer survey in the second half of 2008 showed within selected countries of Europe between 39% and 67% of consumers felt that packaging design has a medium or high level of influence over their choice. The highest rate of influence was found in France with consumers in Sweden also demonstrating high levels of importance. Of the seven countries in Western Europe surveyed by Datamonitor, the UK was the country where the greatest proportion of survey respondents showed high levels of concern about over packaging of products in the household goods market. Consumers in France and Spain also showed high levels of concern. ""This is a threat to unresponsive producers in the household goods market if consumers choose to react to continued excessive packaging with their own pro-active, pre-emptive methods,"" said Matthew Adamas. In 2008, 51% of French and Spanish respondents agreed they seek alternative products if they deem the one they were considering buying is excessively packaged in any way. This proportion is slightly ahead of the rest of Western Europe and markedly higher proportion than in the US."
Beyond Beauty: winds of change over the Parisian show,"According to David Bondi, Beyond Beauty Paris is a not to miss event in Europe. With nearly 600 exhibitors this year, ""it is the only European event of international scope to bring together the entire cosmetics manufacturing sector"". The Creative exhibition, in particular, is the occasion to ""maintain your relationships with your usual suppliers and stand out from your competitors with a new offer!"" Over 230 international beauty suppliers - packaging, Private Label, packing, promotional articles, machines, suppliers of ingredients and raw materials, design & style - are expected this year. ""In the heart of Beyond Beauty Paris, Creative owes its lasting presence to its ability to bring together both international leaders and small companies with targeted know-how. Business complexes and associations such as Cosmetic Valley or Cosmed are present and actively represented. Creative updates and hones its offer every year, attracting a wide international audience of decision makers from every sector of the cosmetics industry since 2004."" This year again, Beyond Beauty Paris talks series offer to visitors an exclusive opportunity to get in on the profession's questionings on the major issues of the moment. ""The rundown, perspectives, analysis of consumer behaviour, and solutions for the future, covering everything from the supplier phase to the launch phase… subjects taking on special resonance in this period of uncertainty that is spurring us to think even further ahead and that, even more, requires expertise,"" explains David Bondi. ""Because BBP is fully aware of the difficult economic outlook, access to these talks will be free this year on a space-available basis. All are invited, on condition you preregister on our site. A 100-seat room will welcome the speakers, moderators and participants on the same site as the trade show."" This year, Premium Beauty News is partnering to the organisation of several talks on the program: – The Packaging Convention (Monday 14 September, 9.30am – 12.30pm) A morning full of thought, providing an overview of key subjects (sustainable development, the financial crisis and its consequences, regulations and innovations). Moderated by Jean-Yves Bourgeois (Premium Beauty News). With the participation of Jean Pierre Goujard, packaging engineer; Pierre Dinand, designer; Joel Desgrippes, chief creative officer of Brand Image Desgrippes & Laga; Philippe de Brugière, Occitane head of packaging development; Stéphanie Duchaxel, assistant marketing director of Sothys; Françoise Gerardi d'Elipso; Eric Firmin, CEO of HCPFrance; Vincent Cazelles, head of packaging development of Laboratoires Pierre Fabre; and Philippe Lenglart, CEO of Quadpack France. – Full Service: creativity and brand image. (Monday 14 September, 2pm - 3:30pm) Moderated by Jean-Yves Bourgeois (Premium Beauty News), with Michel Gutsatz of The Scriptorium Company; Nathalie Bringant, CEO of Maesa Packaging Europe; and Bruno Partrat of Vega Industries. – Fragrance, naturally (Tuesday 15 September, 9.30am - 11am) Moderated by Nicolas de Barry, perfumer-composer, and secretary general of the Prix International du Parfum, with Georges Ferrando, CEO of Albert Vieille (in Grasse, France), specialized in natural raw materials; Stéphane Piquart, president of Behave, a company specialized in selecting distinctive natural raw materials; Marie Le Guern, in charge of fragrance creation at L'Artisan Parfumeur; and Xavier Renard, vice president, Fine Fragrance, IFF. – For decidedly positive beauty (Monday14 September, 4:45pm to 5:30pm) By Marie-Caroline Selle and Nathalie Dessirier, of CapBeauty, market scanning agency. In spite of the financial crisis and pervading sluggishness, we mustn't forget that cosmetics products have to keep dreams alive and convey pleasure and well-being. They can be playful, experimental and provide new applications and imaginative worlds. And they can provide a solution to the sluggishness. It is up to brands to assert their values, qualities and positive thinking. – Will beauty be 100% medical in the future? (Thursday 15 September, 11:30am to 12:15pm) Cosmetic medicine is increasingly becoming minimally invasive, topical remedies are becoming the anti-wrinkle elixirs of youth, lashes are regaining their volume with medication and vitamins are being injected beneath the skin. We have entered a world where our beauty rituals are becoming more and more medical. Will the rejuvenation of the skin and anti-age beauty become matters of prescription? Emmanuelle Bassmann, an expert of anti-age medicine, nutrition, beauty and food for the United States and England will open up the world of doctor's offices in New York and London, helping us to decipher future trends of the medical beauty sector. – Will the beauty industry come out of the crisis unscathed? (Thursday 15 September, 4pm to 5pm) With the current turmoil, purchasing behavior is changing, evolving… HighCo DOCS has asked IFOP (the French Institute of Public Opinion) to carry out a study on consumers during the crisis and above all, with a forecast concerning the aftermath of the crisis. A special focus on the cosmetics sector will be presented by Florence Soyer, head of the IFOP consumer division, and Céline Dargent, CEO of HighCo DOCS. – Alternative brands: instructions for use (Wednesday16 September, 9.30am - 11am) Building an alternative brand from the concept to product development. With Annie Villaz (AMV Conseil); from the concept to sales development with Valérie Vanier, CEO and founder of Mission Beauté; and from the concept to the communications strategy and RP, with Barbara Paoli, director of the BBP agency. François de Grossouvre, founder of Aepure, a new distribution concept of alternative brands, will share her experience throughout the talk."
China: cosmetic market to keep growing despite crisis,"Chinese cosmetics and toiletries market, which comprises of hair care, fragrances, make-up/colour cosmetics, was worth an estimated US$ 16.9 billion in 2008 and is forecasted to grow at a CAGR [1] of just over 13% through 2012, says a new report Cosmetics and Toiletries Market in China from India-based market research firm, RNCOS. According to the report, the sharp increase of the hair care and skin care segments will boost the overall cosmetic market growth in China and will safe guard the market from the impacts of the ongoing worldwide economic crisis during 2009-2012. As a result, the market is anticipated to cross US$ 28 Billion. In their report, RNCOS show that the China's economy, which recorded highest GDP growth in the Asia-Pacific region in 2008, attracted significant foreign direct investment in the cosmetics and toiletries industry of the country. China's GDP growth further transformed into considerable increase in disposable income of especially the middle class population. Increased spending power coupled with improved awareness about cosmetics and personal care offerings has shaped in tremendous boost in cosmetics and toiletries demand in the country. In addition, Chinese male consumers have shown receptive approach towards previously ignored segments of the market. For instance, fragrances and men's personal care products demand is rapidly surging in the country due to the western culture influence and media promotions. ""These new segments will not only enable the existing players to cater the high growth opportunities but will also demand new players to provide answers to overflowed demands,"" comment the authors of the report."
CVS/pharmacy expands Beauty 360 concept,"US retailer CVS/pharmacy recently opened of the third Beauty 360 location in Ridgefield, Connecticut. The prestige beauty store also added ten new brands across cosmetics and skincare and has introduced hair care to its product offering. The new brand partners are Vincent Longo, Cargo, Jack Black, Anthony Logistics for Men, Mario Badescu, Bioelements, Philip B, LOLA, H20+ and Neil George and will be available at all Beauty 360 locations beginning this month. Beauty 360 was launched by CVS/pharmacy in November 2008 with the inaugural location in Washington, D.C., followed soon after by the second store in Mission Viejo, California. ""The retail model of placing a prestige beauty shopping environment next door to a CVS/pharmacy location has enjoyed a successful launch period and more stores are scheduled to open throughout 2009,"" the retailer said in a release. ""We look forward to the continued expansion of Beauty 360 in 2009 and to remain committed to making prestige beauty more accessible to customers everywhere,"" added Mike Bloom, Senior Vice President of Merchandising for CVS/pharmacy. Ahava spokesperson, actress Kristin Davis, joined the opening ceremony of the Ridgefield store and cut the ribbon with Ridgefield First Selectman Rudy Marconi. The Ahava line is currently available at Beauty 360 stores."
"« Only the price matters », Xavier Adnet, Bormioli Rocco USA","Premium Beauty News - In a very difficult economic context for glassmakers, don't you feel some kind of tremor? What is the situation exactly? Xavier Adnet - We are far from the resurgence in trade, and we don't feel any tremor, our customers and the retailers are still looking for ways to reduce their stocks. The recession is particularly strong in the perfume sector, while the cosmetic sector remains flat. What is really worrying is that we do not see the light at the end of the tunnel. However, I am sure that our customers are aware that it will be difficult for us to react as quickly when orders start flowing in again. We will have to make choices. Premium Beauty News – What are your company's main assets? Xavier Adnet - To be acknowledged in terms of service and quality. Of course this has nothing to do with the present situation, it is a long-winded task. Premium Beauty News - In the range of products that you manufacture for the beauty sector, are some products more on the roll than others and why? Xavier Adnet - ""On the roll"" is probably excessive. Let's say that the cosmetics segment is relatively less impacted, and is only decreasing slightly, while the perfumery segment is decreasing strongly, except for the mass market. We are selling more small containers than we were used. Retailers are boosting small sizes rather than reducing the price of a big item, there is resurgence of the ""good money value"" Premium Beauty News - Perfume and cosmetic brands, seem to have fully understood the full service concept. Xavier Adnet - Nowadays, customers think ahead, they are looking for what you could call the turn key. That allows them to make economics of scales and concentrate on the working capital. We are doing our best to meet such requirement. Premium Beauty News - Environmental issues are also a concern. How do you address this issue in terms of products? Xavier Adnet - But in the United States this topic is put aside in favour of price issues. When economy is booming the American customer has no difficulty in spending a bit more to purchase a home-made product and help reduce the carbon footprint. But today the only thing that makes the difference is green, not in the sense of green/environment but in the sense green/Dollar."
