title,text
Weckerle: unbridled innovation,"Premium Beauty News - You have industrialized the process of filling center core lipsticks – lately even a 'Triple Core Lipstick'. Thomas Weckerle - Yes, the Triple Core Lipstick is an extremely successful launch for us this year. It features the benefits of a lipbalm, and also a lipstick and lip gloss. The triple injection filling technology now allows us to introduce new products in other categories. Thus we have developed a Smart Triple Core Concealer which has a super soft blendable texture, lightweight and creamy. It is a multi-benefit concealer designed to satisfy consumer needs for convenience and efficiency. Premium Beauty News - And this surprising product combining lipstick and lip gloss a single packaging? Thomas Weckerle - We always look in other areas and industries to get inspiration for new concepts and innovation. Constantly we challenge ourselves and question conventional products or production processes. By realizing that a regular lipstick and a lipstick with a hole in the middle show the same application on the lips, we had the idea for a new kind of duo packaging - the so called Twinstick. This Twinstick integrates a lipstick with a built-in gloss applicator in the centre. In the case of the Crystal Twinstick which we introduced in our latest trends presentation, we combined a clear lipstick formulation for shine and color and a special gloss to boost color and shine. Products can be used individually or even together. For sure, there will be much more room for product concepts and ideas for this unique packaging. Premium Beauty News - What other interesting products do you have in your latest portfolio ? Thomas Weckerle - From a formulation approach I would like to point out the Powder Sensation Lipstick. It uses a double injection filling technology and has a XL-center core. The center core features a formula with a significantly higher concentration of pigments compared to a regular lipstick and the outer layer is a creamy lipstick base. The result of this lipstick for pay-off is superb - intense colour with a matt finish. Other developments to meet the customers' demand for easy application and handling is the Line & Shadow with a special square cut tip and the Pocket Duet - a double ended packaging with a round or tapered mine and a wide range of formulations for customized products."
"Reverso, a hinge-free make-up case by Jackel","Brand new and very clever indeed! Reverso, the new make-up case developed by Jackel, has no hinges. The cover can operate a 360°rotation. The connection between the two parts is achieved with a variable number of interlaced strips of paper, fabric or faux leather, which are used in replacement of hinges, offering at the same time an easily customizable double decoration surface. The case can also be maintained in a stable position and opened by the means of a magnetic system. It is also equipped with a mirror and a 4 pan layout with an applicator recess."
Plasticum launches a one-piece tube with integrated closure,"Plasticum, a Netherlands -headquartered supplier of plastic packaging products specializing in the Personal Care, Food and Home Care markets, is launching a one-piece tube with an integrated closure: the Clube (a contraction for ""closure"" and ""tube""). This innovative packaging is produced by a patented bi-injection moulding process requiring a specific material formulation and innovative tooling techniques. In contrast with the traditional extrusion process, the production process developed by Plasticum enables to manufacture the complete product, including an in-mould-labelling decoration, in just one single production step. According to Plasticum, the concept offers substantial advantages. Since the tube shoulder has been eliminated, up to 40% material is saved, which is quite positive for the environment. Material and weight reduction also means less waste and less rejects during processing, as well as less energy consumption. In addition to a reduction of the carbon footprint, these improvements hence result in overall cost savings. Furthermore, Plasticum claims that the efficient production process of the Clube guarantees flexibility and short lead times. ""Commercial delivery times can be reduced considerably. In addition, there is a high level of flexibility thanks to easy changeovers of colours and labels. Even small custom projects are feasible."" The production of the Clube will be demonstrated for the first time at the K 2010, the international trade fair for plastics and rubber, which will be held in Düsseldorf from October 27 to November 3."
Promens presents an eco-friendly airless,"Ecolution is a 100% plastic-made system (100% Polyolefin) and 100% recyclable. It contains no metal or glass or non-recyclable plastics. The COTREP (French Technical Committee for the Recycling of Plastic Packaging) issued a favourable opinion on the recyclability of the AirFree bottle in the flow of recycled HDPE. The system does not need to be disassembled because all the bottle and pump components are recyclable. The system has also been developed using an Eco-design process: the weight of each part was optimized, materials used are standard materials, and suppliers were all selected in a radius of 200 km from the production site to streamline the movement of equipment and personnel during the system's development. ""With its pump designed with only 4 parts,"" explain managers at Promens, ""the system helps reduce CO2 emissions by 30% (Results of a Life Cycle Analysis System - a comparison made with an airless piston pump with 12 parts)."" Ecolution is also very compact [1]: compared to a piston-operated airless system, according to Promens, it represents a 30% gain in volume of packaging. Finally, the bottle can be produced from recycled plastic, thanks to the AirFree technology. The co-extruded multi-layer bottle can contain up to 85% of recycled material (Post Consumer Recycled HDPE). The exterior of the bottle is therefore composed of recycled material, while the pouch - which is in contact with the formula - is made from virgin material. EVOH [2] contained in the pouch acts as a barrier between the recycled material and the formula to guarantee its preservation. ""Women's needs and more generally, consumer needs,"" explain designers of the system, ""have evolved during the last decades; now, their choices are shifting to natural, preservative-free and environmentally friendly products. Ecolution addresses these changing needs, because it is eco-friendly and helps reduce preservatives contained in the formula (EVOH contained in the pouch features barrier properties against oxygen, to help increase the content's shelf life)."" Two versions of the actuator are available, with short spouts and long spouts, to meet all market requirements. The range of standard bottles is available in 5 sizes: 50 ml, 100 ml, 200 ml, 400 ml and 500 ml. ""Ecolution combines smoothness, ergonomics and usability. The diameter of the bottle has been designed to offer a perfect grip. And with its intuitive locking, Ecolution can be carried safely,"" underlines Isabelle Orhan, Innovation and Marketing Director. Ecolution delivers a dose of 1.5 ml, of the most liquid to the most viscous formulas."
"With Floraluxe, organic cosmetics enter in hotels","ADA Cosmetics International, a leading supplier and producer of hotel cosmetics, now features FloraluxeBIO, a new certified natural cosmetics line that complement its ""Green Collection"" range. Over 98 percent of the ingredients are from natural origin, and half, at least, are plant-based raw materials. Furthermore, a minimum of five percent of all plant ingredients come from organic farming. All these factors have led to the award of the natural cosmetics seal from EcoCert. The new body care series FloraluxeBIO features a wide variety of products for daily use. In addition to shower gel, shampoo and body lotion the assortment also includes conditioner and creamy soap. All formulations have been enriched with trendy caring ingredients. The shower gel, for instance, cleanses the skin gently with cotton flower extracts. The body lotion is rich in almond oil, the shampoo contains vitalizing mint extracts, while the conditioner boasts bamboo extracts, among other ingredients. As far as the soap is concerned, it contains cucumber extracts to clean the skin. All products are free of dyes, parabens, silicones and mineral oils. Additionally, neither genetically modified ingredients, nor animal-based extracts or artificial fragrances are used. The formulations have a neutral pH factor and, the fragrance of the new series also is made from natural essential oils. The dispensers have been designed to look modern and clear. The body care products are available in 30ml and 150ml, and the soap in 15g and 40g sachets. Incidentally, to be fully consistent with its ecological principles, the packing fully recyclable. In addition, liquid soap and shampoo hair + body are available in the press+wash dispensers made of 100 percent recyclable PET. ""The demand for purely natural products has been on the rise for years. Nature has become an integral part of a modern lifestyle, a trend also noticeably affecting hotel cosmetics,"" explains Claudia Raatz, the ADA's chief developer."
Pumpart launches a brand new 10 ml airless tube with the technical backup of the Sothys Group,"This patented airless tube developed in 2007 by the young French firm Pumpart System, is undeniably, a clever system! ""The initial idea is in fact quite simple, explains its inventor Jérôme Boumnso. As often in such case, someone just had to think of it!"" The tube comprises the tube itself, which can be purchased from any supplier, a tube in which engineers at Pumpart System from their factory in Limoges, ""placed"" an inserted inner pouch. When the tube is pressed, the inner pouch containing the product is crushed at the same time and when pressure is released a vent hole lets the air enter between the tube and the pouch, which not only allows the tube to take its original shape but also fills in the volume, which was partly cleared, between the pouch and the tube. A second pressure on the tube and the pouch is a little more compressed under the combined effect of the pressure and of the air, which has been introduced between the pouch and the wall of the tube... ""Until full retraction, in a ball shape, of the pouch,"" underlines Jérôme Boumnso. ""This retraction allows us to obtain an almost complete product release (98%), by far the largest evacuation rate on the market of airless containers!"" ""Actually, explains Jérôme Boumnso, it's the pressure on the tube that releases the product. There is no need for any specific mechanical system. I suppose it could also work with a single outlet valve."" As a result, 25% to 65% less plastic and, consequently, a cost of about 30% lower than that of a conventional airless system. The challenge for Pumpart System, together with the Sothys Group, was to design a small volume container of 10 ml. ""The system appeared to be sufficiently innovative and promising, for our group to want to invest time and expertise,"" explains Jean-Claude Ducruezet, Industrial Director at Sothys. ""Our teams have worked for several months in close collaboration with those of Pumpart System to manage to develop this new 10 ml airless tube. And we're all quite proud of the result."" A ""plus"" in the now well-tested range (up to 200 ml) of the young French start-up which is beginning in 2010, to reap the fruits of these last three years development efforts. ""Of course the trend on organic products is helping us a lot,"" explains Jérôme Boumnso. ""Because our Tubairless meets the exact specifications for this kind of product. No pump, less plastic, 100% recyclable, Ecocert and Cosmebio compliant, providing an excellent protection to sensitive formulas, an almost complete restitution, lighter, easily transportable, usable in all positions and ultimately, an eloquent C02 balance!"" The Mass is ended!"
L'Air du Temps by Starck: a technical challenge,"It's finally for L'Air du Temps, the iconic fragrance by Nina Ricci, that Philippe Starck has signed its first perfume bottle. Few areas have remained unexplored by this prolific designer who signed furniture, houses, motorcycles, yachts, hotels, restaurants, lights, and of course several useful or decorative daily-use objects. The new bottle of L'Air du Temps created by Starck is emblematic of the uncluttered, intelligible and affordable style of the most well known contemporary French designers. ""I am a man in search of the minimum,"" he says. Thus reduced to the essential, the bottle concentrates purely on the lovingly entwined doves. The airy transparency and velvety softness of the frosted glass accentuate the effect, right up to the galvanised white-metal cap, which takes the place of one the wings the two birds. Reduced to this airy concept, the L'Air du Temps bottle takes on another modernity, while remaining surprisingly in the line of the previous ones. It was an audacious bet since the ""twin dove"" bottle made by Marc Lalique in 1951 had become a hit, and was even voted bottle of the year in 1999. Created in 1948, the ""Sun"" bottle made by the Catalan sculptor Joan Rebull had a cap engraved with a dove. But the symbol of femininity was missing in the 1968 version of the bottle, which was marketed during the 1970s and the first half of the 1980s, until its successful return in 1986 with a delicate and engraved vision of the ""embossed doves"". The twin doves were so "" are emblematic of L'Air du Temps, that it could have seem impossible to modernise them without disappointing fans. The Verreries Brosse, a subsidiary of the Zignano Vetro group specializing in high-end perfumery vials, were entrusted with the difficult task to give birth to the bottle designed by Starck. According to the French glassmaker, the industrial production of the bottle required to push back the technical frontiers of automatic glassmaking. The technical feasibility of the vial was not sure and implied a unique mobilization of development teams. In order to achieve the production of a bottle conformed to the original design, the glassmaker successfully adapted a drilling method. A meticulous work on the shape of prototypes was also required for the glass to spread as homogeneously as possible. The cap placed was made by Qualipac in moulded, polished and galvanized Zamac. If the bottle of L'Air du Temps was regularly updated, the fragrance, on the contrary, remained surprisingly unchanged. In spite of fashion variations and regulatory changes, the formula has stayed intact for more than 60 years. That's probably why Philippe Starck says: ""I dislike old perfumes and I dislike new perfumes; what I like are eternal perfumes."""
Natura to launch a line for men in France,"Building on its success in Latin America, where it took up the challenge and attract many males, Natura will launch Homem, a complete line of skin care products for men on the French market, the only where the brand is represented in Europe. Above all, this short line is intended to be practical. It features five multifunctional products for the skin and the hair: a refreshing gel, a face and body cleanser, a refreshing shampoo and three basics for the shaving and after shaving (shaving gel foam, shaving cream, aftershave gel). Just like all Natura products, the Homem line is rich in ingredients from the Brazilian biodiversity, and features soft textures and fragrances that are like sensual and invigorating dives in the well-being, bem estar bem in Brazilian. Among the botanical ingredients in which the Homem line draws its benefits: the cupuaçu betain, and essential oils of candeia, mint, sage ... The Homem aftershave gel, for example, contains 74.4% ingredients of renewable botanical origin. As for the packaging, it is meant to be both sober and practical while remaining faithful to Natura values by being recycled. The Homem line will be available in France from September 7, and be promoted and sold by the 18,000 Natura beauty consultants and at the Maison de Natura Brasil, in Paris. It may be surprising to sell a men's line through a network of women consultants. At Natura, they concede that ""It is not necessarily an asset, even if the advisors say they need this range that will probably be offered to men."" Anyway, Natura now seeks to recruit male consultants. The brand also formed a partnership with the Comptoir de l'Homme, so that the line will be available for 6 months in their shop in the Rue de Tournon."
Mascaras like crazy,"Premium Beauty News -You have developed together a whole series of truly original mascaras which are obviously drawing everyone's attention. Could you explain what your approach consisted in exactly? Franco Lucá - The motivation to innovate in this direction is that we strongly believe that the segment of celebrities will become more and more important in the future. On top of that we want to demonstrate that with the experience and expertise that Geka has, we are able to manufacture very complex shapes as an example the ""Sexy Lady"" leg mascara. In addition to that we have introduced a new closing system which we call ""Snap-In closure"" which leads to cost savings in the filling process. This is a patented and protected system as well as the bended solution for the stem of the mascara leg. For the ""Sexy lady"" corsage mascara Geka wants to show that we are able to work on an improved return on investment that our customers has done. That exactly means, that with our ""click system"" of the packaging, designed by Enrica Ancorotti, we are able to use existing moulds and change the appearance and perception of the consumer and the pack. As we emphasized in different interviews we strongly believe that Geka is able to transform creativity into industrial solutions with a high productivity. Enrica Ancorotti - Every woman loves to take care of her beauty and wishes to reinvent it every day according, why not, to her mood. With this collection, I tried to change the classic bottle of mascara we used to have in our make-up bag. We will never leave this classic bottle, but our idea is to accompany it with a new and personal touch, an object that could be a collectible item for our beauty. As a matter of fact, I think that art and beauty are keywords of our woman being. Our eyes are the deepest source of beauty: they express our true self. This is the reason why, when I create collections, I imagine woman as the artist of herself, as she can decorate, embellish, but also mask her own glance. Premium Beauty News -These new mascaras could become collectibles to start with? Franco Lucá - You are right. We are working with different celebrities. The leg mascara as an example will be launched in the near future and shows that we have identified a new trend and niche market. Premium Beauty News - Industrially speaking could these mascaras be produced in large quantities? Franco Lucá - It is mandatory that everything Geka develops is produced in large quantities. According to Franco Lucá, CEO of Geka World, ""MakeUp in Paris is an event really worth to visit. Geka will showcase trendy new products which are non-exclusive and offer a great price-performance ratio. The Geka showroom can be described with a single word: Hollywood!"" Precisely, Michele Burke, Geka's make-up artist is flying in from Hollywood to do live make-up demonstrations and product presentations. ""Michele is the winner of two Academy Awards and Geka has a very close cooperation with her. She gives us input on tips and tricks that she has developed during her twenty years experience working with top actresses and actors in the film industry,"" says Franco Lucá. Franco Lucá considers MakeUp in Paris as an occasion to share Geka´s expertise and Michele Burke's experience in creating such flawless makeup needed in Hollywood movies. One outstanding product out of the Geka - Michele Burke cooperation is the ""Lip Definer Max"" applicator, which was presented during the latest Cosmoprof in Bologna. The secret of this applicator is that its shape was inspired by the ""pinky finger"" of Michele. Now, the tool yields a very tactile quality to the application that feels like touching your own lips. The flexible, soft flocked applicator is a patented creation of Michele Burke, exclusively produced and distributed by Geka. This eye-catching lip applicator will be launched on the market within the next months."
Cosmetic pencil sharpeners become green with Eisen,"First of all, Eisen will highlight the Multi-Purpose Sharpener, a true beauty tool. ""Our customers who are the true experts can also tell the difference at the sight of it, because after sharpening the pencil with the Eisen sharpener, in the end, only the mirror was missing to apply the product perfectly… well now, the mirror is built right into the sharpener which makes it the perfect beauty tool right at your fingers"". Furthermore, Eisen has been striving to become still ""greener"", both in its factory in Baiersdorf and with its products. ""At Eisen, we are aware of our responsibility towards our customers and towards our planet. The fourth generation heading this family company founded in 1921, (60 staffs, 8 injection machines in total working for the cosmetic line) wants to pass on a healthy planet and an environmentally conscious company to the next generation."" Thus, in its green offering Eisen offers an extensive range of sharpeners that can be produced in a variety of biological friendly and biodegradable resins such as PLA (Polylactic Acid) or WPC (wood plastic composite) to name a few. ""The Eisen sharpener is just one more way you and your customers can make a difference"". But Eisen who is never short of innovative ideas will also be showcasing at its stand, the latest addition to its collection of sharpeners, the ""481 min"" ""The newest design is our 481 mini pencil sharpener. This exciting new design keeps the shavings in, offers a swivel action to close the hole and our patented second blade system which creates a rounded point with multiple application options such as smooth lining, smudging, broader lines, and fuller coverage. A stylish design that fit the latest trends of the cosmetic industry is the perfect fit for your pencil and therefore for your customer."" Come and visit Eisen at MakeUp in Paris, on June 24 and 25, Espace Pierre Cardin."
"Alcan's make-up strategy focuses on ""the three WOWs""","Premium Beauty News - You put in place a proactive approach in the make-up segment with, since the early 2000s, the active cooperation of make-up artist Michel Limongi. But the process has clearly gained momentum in recent months. At Cosmoprof, your stand was very much looking like a ""make-up workshop"". Olivier de Saignes - Quite true! But what we want is to innovate differently, in other words, focus on the real benefit for consumers. We also want to enhance the dialogue with our direct customers and offer innovations which are really in line with their true brand identity. Finally, innovation is also the result of a real partnership centered on a new concept, with or without exclusivity, for one or more customers. Premium Beauty News - Where does innovation come from and how does it come true? Olivier de Saignes - There isn't really any special recipe! Our Creative Director, Michel Limongi holds regular meetings to work with consumers in order to understand their problems and needs. He then translates the results into new packaging concepts which become through the work of our innovations and development teams, tomorrow's products providing real benefits to end consumers both in terms of make-up but also care. This is what we call at Alcan Packaging Beauty the third ""WOW effect"". PremiumBeauty News - Precisely, what do you call the third ""WOW effect""? Olivier de Saignes - It's a wink of course but based on a sound reality. We just wanted to say that ideally we needed to generate three moments of satisfaction (the WOW) from the end-consumer. The first, when she sees the packaged product. The look of it must be attractive. The second one, when she opens the package and discovers an interesting formula with an effective applicator. The third one is simply when she has satisfaction using the product. If we get the three, it means we've hit the bull's-eye! Premium Beauty News - You are in a full service approach? Olivier de Saignes - We can actually offer turnkey solutions to our customers by integrating the pack, the applicator and the customized formula, but it does not stop there. Actually, our offer includes 4 stages: First of all, our core business is truly packaging (stage 1) and if the ""plus"" on this make-up segment is actually the applicator to get the expected result (stage 2), it is clear that we'll never propose the applicator without the packaging but ""with"" the packaging. Then, the formula is obviously fundamental. And our Beauty Solution Services Department working with suppliers selected for their know-how, is in a position to offer the ""right"" formula, i.e. the appropriate one for the desired make-up effect. That's the third stage of our offer developed with our suppliers. Of course, our range of propositions doesn't stop there. We even offer customized promotional products. The fourth stage is our ability to generate new concepts. This is what we achieved with ""Roll On Accord Parfait"". We are, of course, ""a proposal force"" and for example we regularly organize in our premises at Gennevilliers near Paris, presentations of new product concepts. Our approach is undoubtedly to know and understand market trends, to find the right formula, the right applicator and, of course, the appropriate packaging. All this is only conceivable if we also keep in mind concepts related to rapid implementation, globalization of our markets and customer markets as well, and of course, of cost optimization. Premium Beauty News - In terms of innovation, you have been quite busy! In particular regarding mascara. Olivier de Saignes - You are right, we have been very active in the mascara segment and we are not stopping there! This was actually one of the strong points of our presence at Cosmoprof Bologna where our visitors were ""welcomed"" at our booth with huge mascaras in the middle of which Michel Limongi was working. It's impossible to detail them all, but we can single out a few models like the one called ""APB1"" with the crowned teeth at the tip of the applicator allowing lash-by-lash application and providing very good combing. There is also ""Threaded Rod"". This applicator with no teeth allows a good loading of formula, with no combing at all. The results will very much vary depending on the kind of formula used. The main goal of this applicator is the curling effect, perfect to push the lashes up and towards the eyelid, without making stains on the eyelid skin. While ""Dual Comb"" is another range of mascara applicators with short spread teeth for quick loading to optimize volume, longer tight teeth for improved combing, to shape the lashes and flat sides to curl the lashes, pushing the lashes upward with no risk of stain on the eyelid skin. And there are still a lot, under development!"
Oekabeauty: a new series of applicators for lip gloss and mascara,"Premium Beauty News - Is it still possible to innovate with regard to mascara and lip gloss applicators? Frank Bierkandt (Oekametall's Assistant to the General Management and Sales Manager) - Of course, it still possible to innovate! Obviously, things had to be done wisely. Which is precisely how we operated with ourlip gloss applicators. Because for instance the use of a traditional ""flock"" covering the core remained almost unavoidable for a proper application of lip gloss. We tried everything but doing without it didn't offer any good results. However, it was necessary, to improve the ""storage"" capacity of gloss on the applicator so that the consumer would not wast her time dipping her applicator ceaselessly in and out of the vial. There were already one or two existing systems but the trick used for our two new applicators Boost-your-lips! and Double-boost-your-lips! lies in their tank-shaped applicator. It was a simple enough idea, somebody just had to think of it. And it works! We also propose Smooth-lips, which is a flocked applicator with a very soft and particularly supple touch. Premium Beauty News - And a new mascara too? Frank Bierkandt - Indeed, we are launching What-a-brush!, a new plastic injected mascara applicator. The shape of the brush is very special with its curved central portion which allows loading greater quantities for an optimum high volume delivery. Premium Beauty News - A series of new products at a time when the activity is strong again? Frank Bierkandt - The activity is much stronger, obviously! And the market is eager to discover new products, which is very exciting. It's an opportunity for us to continue our international development and I can tell you beforehand that we have reached a trade agreement with the company ABA Packaging in the United States to better penetrate this huge market."
