title,text
Lush champions transgender rights with a new campaign (and a bath melt),"Shoppers can support the cause by purchasing the brand's new limited-edition bath melt ""Inner Truth"", which will have 100% of its sales directed to organizations that support the trans community in North America. Containing fair trade organic cocoa butter and uplifting orange oil, the melt promises to soften and moisturize skin when added to a hot bath. Throughout the duration of the campaign, the brand's North American store windows will be stripped free of products and decorated with screens showing quotes from its own transgender and non-binary staff members. It has also launched an online platform full of resources for the trans community and anyone else to learn about how to be a good ""ally."" The move is the latest indication that the beauty and fashion industries are waking up to the need for greater diversification when it comes to transgender representatives. Major brands such as L'Oréal Paris, which included transgender model and trans rights activist Hari Nef in its ""Your Skin, Your Story"" campaign last January and later briefly hired transgender model Munroe Bergdorf to star in its #allworthit campaign, has made an effort to be a part of the conversation. The relationship with Bergdorf was ill-fated, but she was later snapped up by rival brand Illamasqua to front a seasonal campaign. Meanwhile, last December saw the launch of unisex makeup brand Jecca, which was designed with transgender women in mind, while Valentina Sampaio became the first transgender model to land a French magazine cover when she posed for Vogue Paris's March issue. To learn more about the Lush ""Trans Rights Are Human Rights"" campaign, see www.lushusa.com/transrights.html"
"""Our wish is to continue investing in France"" Edouard Macquart-Moulin, Natura Brasil","Premium Beauty News - Have your objectives changed for the French market? Edouard Macquart-Moulin - They haven't changed. The objectives of Natura Brasil are based on three pillars: economic development and societal and environmental commitments. Whatever the distribution channel, direct sales, own stores or through partnerships, the important thing for us is to be profitable and to express our values in terms of sustainable and societal development. Premium Beauty News - Why did you put an end to your direct sales operation in the country? Edouard Macquart-Moulin - With more than 1000 beauty consultants loyal to the brand, believe me, it was not with a light heart that we made the decision in December 2016. This is an important channel for Natura Brasil but the market did not enable us to balance the economic pillar. However, the wish of our founders and shareholders is to stay in France and continue to invest. Premium Beauty News - What will be your new strategy? Edouard Macquart-Moulin - Our strategy is to develop a network of own stores. We already have a store in the Marais, and we also inaugurated last December a second store in the 4 Temps shopping centre in Paris - La Défense. On February 9th we will open a third store in the Vélizy 2 shopping centre in the south of Paris. In the course of the year we will continue to study opportunities for the opening of additional stores, in the Paris region or in French provinces. A lot of consumers who have known Natura Brasil through their beauty consultants are now waiting to find a store next to their home. Meanwhile, we are developing partnerships with French retailers such as Monoprix, Le Printemps and Birchbox, through on- and off-line sales. Premium Beauty News - You kept your e-store? Edouard Macquart-Moulin - Yes, it is still very successful. We are focusing on an integrated channel approach. Nowadays, every consumer is recognized, whether in a point of sales or on the internet. Premium Beauty News - Hence, these new stores will be the windows of Natura Brasil, how do you describe them? Edouard Macquart-Moulin - They are an invitation to discover Brazil in a 40 to 50 m² concept, which allows the customer to feel the warmth of the country and all the values of Natura Brasil, with a lot of natural raw materials, wood, plants, ingredients, a sensory experience. As for products, we have a portfolio of a hundred references for the body, hair and face and babies. Premium Beauty News - Your Group recently acquired the retail brand The Body Shop, will you develop a common strategy? Edouard Macquart-Moulin - We obviously share the same vision, which is of working and participating in creating a better world. But like what was done with AESOP, the two brands will continue to operate separately from a marketing and sales point of view to preserve their own identities. On the other hand, even if it is a bit too early to talk about it, there is obviously an industrial strategy of optimization. Thanks to this partnership, The Body Shop will be able to access, for example, to the sourcing of raw materials from South America, Amazonia. There will be synergies wherever possible in terms of infrastructure and logistics. Premium Beauty News - Are you looking to expand your foothold in Europe? Edouard Macquart-Moulin - At the international level, the Group aims to be present in 70 countries in the next ten years with its own stores and direct sales for certain locations. We will take advantage of the global presence of The Body Shop to establish ourselves in some cities. Today, we are present in most South American countries, in Mexico and we have two stores in New York, which represents twenty countries to date. In Europe, in addition to French speaking countries, we are looking primarily at Germany and the UK. A partnership has already been established with the online sales site Feelunique, which distributes our products in the UK with very encouraging first results."
Roberts Beauty to focus on full service custom-designed products,"Premium Beauty News - Could you introduce Roberts Beauty and what makes it so special? Kristin O'Connell - For over 35 years Roberts Beauty has been an industry leader in serving beauty brands with unique turnkey products and innovative component packaging. In the past five years Roberts Beauty's business has grown by 15-20% annually and has thus more than doubled---- as we have diversified and invested in our ability to serve the array of needs of both established global brands and dynamic emerging bands. Roberts Beauty is headquartered in Los Angeles, with offices in New York, Shanghai and Seoul. Our global teams collaborate with beauty brands to leverage both our internal capabilities and our extensive networks of labs, fillers and factories to ensure we are on the leading edge with endless options to offer our brand clients. Our packaging product offering ranges across every conceivable beauty product component category (bottles, tubes, pumps, jars, compacts, pens, pencils, etc.) both custom-designed and semi-custom. Our turnkey product range is anchored by our special knowledge of the Korean beauty market and features a wide range of colour cosmetic products for eye, lip, and face. Premium Beauty News - What about your most recent investments? Kristin O'Connell - Roberts Beauty has systematically invested in new creative, design, engineering, and quality resources to simultaneously elevate our capability and increase our capacity to support the growth and complexity of our expanding roster of clients. We have now complemented our established strengths emanating from our Asia presence and experience with new domestic lab & filler partners. Roberts Beauty can now offer even more options to meet our beauty brand client's needs. Premium Beauty News - And what about the future? Kristin O'Connell - Roberts Beauty was a pioneer in bridging the gap between US beauty brands and Asian resources to provide both innovation and economic benefits to the brands. Building upon that heritage and capability we have evolved into a world class source for unique Turnkey products and component innovation. With that foundation in place, now our focus is primarily on creating custom designs and formulations for our brand clients. But that is not enough. In this increasingly impersonal world, Roberts Beauty has placed even greater emphasis on high-touch, high-involvement service to our brand partners than ever before. First and foremost, we are a service organization. We always have been and always will be. This is key for all of our beauty brand clients. But we know this is particularly important to the exciting new and emerging brands who now prefer Roberts Beauty as a trusted full-service partner to help them actualize their products and achieve the business success they seek."
"Scent O2, a new player in Europe in the alternative perfume circuit","Born from a common passion for authenticity and quality in alternative perfumery, the Scent O2 Company brings together the expertise of Johann Vitrey, who is the founding Manager of Sesame by JV, a distributor of niche perfume brands for the Middle East and Africa, and Anne Claire Kraft, won over by the emotional world of perfumes after a corporate career. ""I'm madly in love with perfumes. They reinforce the beauty of a breath and transform it from a physical necessity to pure aestheticism. They remind us that we are alive,"" she commented. The five dioxygen molecules in the Company logo illustrate the five activities roll out in five territories. Scent O2 will thus manage distribution, consulting, training, retail and management activities of own brands in five European areas: – Benelux, – Germany, – Austria and Switzerland, – Italy, Spain & Portugal, France, – and UK. Alongside the own brand of candles Promenade à Auvers, it already groups a dozen promising names in niche perfumery, all of them with a complementary story and positioning, among which, Sous Le Manteau, launched in February 2017. ""It's a true conceptual brand that reconnects to the very essence of the fragrance, sensuality, seduction, with no compromise and with a 'brand' signature that goes beyond juices. Fragrances are inspired by nineteenth century aphrodisiac elixirs with their mysterious, spicy and animal notes,"" detailed Anne Claire Kraft. The portfolio also includes a heritage brand still kept secret, and the private collection of the Spanish Master Perfumer Rosendo Mateu, and a brand with an oriental positioning."
Online Sales: Beauté Privée exceeds forecasts,"""We indeed had expected strong growth but the increase was much higher than what we had imagined, especially in the last quarter. Our order volume has increased by 100% compared to the previous year,"" commented Xavier Chauvin, CEO and co-founder of the site. The Head of the Company sees in this fine performance a real shift in consumption habits, stimulated by the increasing use of digital technologies, the ease of use of devices and the search for new brands and beauty trends. ""Which places us as the first pure player in Beauty,"" he added. A leading edge, which was reached thanks to identified levers that proved to be highly efficient. The site has maintained its momentum with new alternative brands. They now represent 30% of the offer, estimated to 1300 brand partners, including 300 newcomers in 2017. ""Expectations are really high for these new brands that we are promoting in an interesting way on social networks,"" detailed Xavier Chauvin. The second growth impetus comes from mobile phones (tablets excluded), which currently accounted for 80% of total traffic, thus representing a 150% sales increase. ""In the sphere of mobile applications alone, our growth is of 300%. Which means these behaviours are now fully adopted,"" added the CEO. For the year alone, more than 1.5 million new members were recruited by the site, which currently has about 4 million members. This is a result of the innovative work achieved in terms of communication, especially on the key notion of 'real time'. ""Along with sending the appropriate personalized message, we added timely sending: when the user is active and captive, using his app, and this whatever the media. This enables us new transformation performances"", explained Xavier Chauvin. To complement this positive picture, the rapprochement with the online site Showroom privé, early 2017, has enabled us to increase the volume of devices available, propose comprehensive solutions to brands (sales, media device, piggy back inserts, customer knowledge...), in short, to structure our growth. ""Being backed by Showroomprivé enables us to share best practices and to have a more trouble-free ramp up"" confirmed Xavier Chauvin."
Nuxe elects Tmall to set up in China,"Allowing foreign brands to sell products in China without bearing the burden of costs and administrative duties of a physical location, cross border BtoC e-commerce has experienced significant growth over the past few years in China, which should count 74 million of cross border shoppers in 2018, according to iiMediaresearch. Supported by Chinese authorities which see e-commerce as a tool to foster national consumption at the expense of purchases made by Chinese tourists abroad, the procedure is yet highly regulated. For instance, Alibaba requires brands to resort to a TP or ""Tmall Partner"" based in China to make the link with the platform. Nuxe has thus partnered with NextBeauty, a company founded by Grégoire Grandchamp comprising a team of Chinese experts formerly employed by L'Oréal China and Alibaba. ""Don't go thinking that platforms will do the job for brands"", he asserts. ""Our role is to understand how to collaborate with brands and to develop a sales and marketing strategy to make them succeed on Tmall"". To attract the largest possible number of Chinese internet users, the TP encourages brands to make good use of the Tmall agenda which revolves around 6 major promotional events, notably Singles' Day on November 11th or ""11/11"", an online 24-hour shopping day launched in 2009 by Alibaba. In 2017, the Chinese giant announced a sales record of US$25.3 billion, a 39% increase over 2016, made at 90% through the mobile app – but also claims another victory, i.e. a move upmarket and a strong improvement of its brand image compared to the promotional sales events from its early beginning. The main innovation of the Tmall platform lies in the opening of a Luxury Pavillon dedicated to luxury brands, where Guerlain managed to sell a perfume at the price of 500.000 yuans (EUR65.000). Cosmetics brands did not skimp on resources. Lancôme invited six Chinese celebrities to introduce its products from different perspectives. SKII designed a limited edition presented in a joyful and playful way. MAC made 200 models parade at the ""See Now Buy Now"" show organised by Tmall. Estée Lauder, L'Oréal and Shisheido installed pop-up stores during the time of the event… ""11/11 gains momentum through the integration of new codes such as premiumisation, customization, gaming and entertainment"", recaps Julie Bonnet. ""11/11 is no longer a mere promotional event, but has become a major opportunity to bring together various brands, thus allowing us to combine branding and business."" Nuxe chose to feature three ranges of products - l'Huile prodigieuse, Rêve de miel and the Crème fraîche de beauté. ""Preparation is what matters most"", insists Grégoire Grandchamp, who urges the need to begin planning six months ahead of the 11/11 event. Nuxe mainly focused on influencers, calling for a nationally-recognised KOL (Key Opinion Leader) expert in the field of cosmetics, Wu Miao (吴淼), as well as four regional celebrities coming from areas around Beijing, Guangzhou, Chengdu and Shanghai, ""with the aim of attracting 2 million followers."" ""Influencers play a critical role in today's cosmetics"", asserts Grégoire Grandchamp. ""Even brands which were originally little known in China like Leonor Greyl, whom we cooperate with, is currently expanding quite rapidly with the help of some KOLs."" However, he insists on the need to ensure that the influencers selected have a good knowledge of the brand and appreciate its products, ""as a good influencer is someone who maintains a private and genuine relationship with the brand, who is a real fan. It is also important to establish long-lasting relationships with them, in order to avoid attracting fake followers."" For Julie Bonnet, influencers even ""dominate the media landscape in China"". ""Yet, there is one critical aspect that you must consider, especially as a French brand. Indeed, you must give influencers free rein if you want to succeed in China. You must let KOLs get insight-driven."" The outcome of 11/11 was ""in line with Nuxe's expectations, with 50 % of the sales turnover achieved for this first year which was rather short."" Brands usually achieve 35-40% over a normal year, indicates Grégoire Grandchamp, who assures that NextBeauty offers a long-term, balanced partnership between turnover and branding. ""We give brands access to Alibaba's data in English, to offer them a more targeted outreach in terms of customers profile and purchase trend"", he explains, adding that despite Tmall, NextBeauty regularly works with six or seven other platforms. To resort to cross-border e-commerce, brands are not obliged to go through Tmall. Other platforms exist, such as JD.com, which achieved a sales record of US$ 19.2 billion this year at 11/11 (a 50% increase in comparison with 2016), Xiaohongshu.com or even the leader Kaola.com (member of the Chinese group NetEase), less popular in Europe. ""The landscape becomes more heterogeneous, more prolific and more complex"", indicates Laure de Carayon, organizer of China Connect. ""These are interesting opportunities for those who are willing to look deeper into it."""
"""We want to become the mass market leader for natural cosmetics"", Éric Renard, La Phocéenne de Cosmétique","Premium Beauty News - In 2016, on the occasion of the 20th anniversary of Le Petit Olivier, you had announced your intention to double your turnover by 2020, particularly by means of external growth. Here you are! Éric Renard - The Lovéa brand achieved EUR 11.5 million in sales, i.e., roughly half of the turnover of our brand Le Petit Olivier (EUR 22 million in 2016). This was quite a huge operation for a company our size. Our goal is to reach an overall turnover of EUR 50 million by 2020, thanks in particular to an increase in export sales. We are convinced that some significant synergies exist in this area between Lovéa and Le Petit Olivier. For 2018, we are targeting a turnover of EUR 35 to 38 million, which would make us the first French SME in the cosmetics sector operating in mass markets. On the other hand, we will remain focused on product development and marketing. The Laboratoires Biocos will continue to produce the Lovéa ranges in their dedicated production facilities, while diversifying their subcontracting activity for other customers. Premium Beauty News - What are the main synergies between Le Petit Olivier and Lovéa? Éric Renard - Both brands have a very complementary positioning. Le Petit Olivier is a brand with a traditional natural signature, deeply rooted in the Provençal universe. Lovéa is a young and exotic brand with an organic certification. It is the pioneering brand in supermarkets for organic certified sun care products, which enabled the Company to become the third market leader in this segment in France. The brand boasts exceptional expertise and legitimacy in sun care products, which is a major asset that we intend to fully preserve. But we believe that it also enjoys a strong legitimacy in other categories. We are going to start working on the development of other ranges, particularly shower gels and maybe deodorants, to be launched next year. The other exciting synergy concerns export sales. Lovéa achieves about 25% of its turnover abroad, vs. 28 to 29% for Le Petit Olivier. Our goal for the Group is to reach 33% in 2020. Le Petit Olivier is present in 64 countries against 38 for Lovéa. We have a very strong presence in some countries, like Russia, where the Lovéa brand is not present. We have also set foot in new markets in South America and Central America (Ecuador, Chile, Colombia) where the Lovéa brand is not active. Conversely, Lovéa has a strong foothold in the Netherlands and the Middle East (United Arab Emirates, Lebanon) where the brand Le Petit Olivier is not too present. In addition, we operate in similar distribution channels. Generally in supermarkets, drugstores and sometimes pharmacies. This will allow us to fully rely on our respective sales and distribution forces. Premium Beauty News - What are your strategic priorities? Éric Renard - We want Lovéa to become an exotic natural brand of reference in mass distribution, first by strengthening its presence in the sun care segment and then by consolidating and developing its positions in other categories. Furthermore, we want to build on the existing synergies between the two brands to develop sales in France, Europe (Belgium, the Netherlands and Switzerland), in Russia on the Mediterranean rim and more particularly Morocco and Tunisia. To this end, we are banking on the French know-how in cosmetics and on the recognition of Made in France products across the world. All our products are made in France, even if some raw materials like argan or monoï oil are obviously sourced abroad."
Certina Packaging France is born!,"Premium Beauty News - The common point to all these companies: the transformation of plastic materials by means of extrusion blow moulding, injection blow moulding and injection, to make all kinds of containers: bottles, jars, closures, etc. And, a speciality: cosmetics! Stéphane Perrollier - This is indeed the DNA of each company part of the Group with an extremely clear ""market positioning"": that of providing quality packagings, specific or standard, in quantities suiting every request and with maximum flexibility. The Rebhan, Herman Koch and Qualiform Companies are in this area, particularly complementary and the three of them enable to cater for the three segments in which they operate. This provides the market with a specialized group offering great agility. Premium Beauty News - And the dynamism of each of these companies cannot be denied! Stéphane Perrollier - This is certainly due to the enthusiasm driving the management and all the people who work for the group. All of them are highly invested today in this ""new adventure"". Each of the group's entities understand the opportunity they are given to work alongside and share the same vision with clearly stated goals. Serving cosmetic and personal care brands for over 100 years, Hermann Koch offers its clients a wide selection of single- and thick-wall standard jars, sticks, roll-ons. All these made in Germany products can be combined with many different closures. From elegant standard components to luxurious customized works of art, Qualiform provides international beauty brands, packaging solutions that are designed in France and in the US, with a dedication to material innovation and performance. As a producer of cosmetic packaging solutions, Rebhan is the undisputed leader in the manufacture of Polymer Glass containers with also a wide selection of standard bottles and accessories. Premium Beauty News - In your case, you were more particularly in charge of Qualiform but you also recently created Certina Packaging France... Stéphane Perrollier - This is right. And in this context, I entrusted the management of Certina Packaging France to Vincent Gilbert, Group VP Sales for France. This new entity will allow us to roll out our strategy on the French cosmetics market. As for Qualiform, it is one of the most prestigious manufacturers of plastic bottles for the premium markets. Each year we produce millions of bottles for many international brands thanks to the commitment and enthusiasm of our teams based in Oyonnax, France. Premium Beauty News - A company that deserved to be expertly run! Stéphane Perrollier - Exactly! Our goal is to increase the investments, of course, not only in equipment, but also in women and men. On the industrial front, the previous group in charge had very cleverly invested in a raw materials autonomous management platform and in blow moulding. For our part, we have decided this year to dedicate a significant share of our turnover (12%) in industrial investments with, in particular, the installation of control cameras on our five screen printing lines. This technological shift is obviously very positive for the teams who previously were in charge of performing these controls and who now are entrusted with a new role in the management of the line. Note that we have also invested in a new eight-cavity extrusion blow moulding machine to better meet the needs of our customers during key product launches. Premium Beauty News - Is the environment a strong axis? Stéphane Perrollier - Yes, very strong and, as you can see with this raw materials management platform, we have an edge. Our commitment towards environment is also part of our DNA. We are convinced that the best way to respect the environment is to be vigilant and proactive by constantly seeking opportunities for improvements in our processes and by instilling in our teams a respectful and responsible attitude towards the planet. With this aim in mind, we have audits carried out to control our CO2 emissions. When they ask for it, we can provide our customers with a detailed summary for each of the projects we are working on. Hence, our customers can clearly visualize the efforts made to reduce CO2 emissions and thus contribute to the sustainability of their bottles. Each bottle design on which we work, must meet our quality control requirements, and must also undergo a series of tests directly related to their environmental impact and sustainability. In this context, we offer our customers the possibility of using eco-friendly plastic materials. We are convinced that environment protection is also a state of mind. Our premises have been optimized to be more energy efficient. As a company, we have agreed to invest almost exclusively in the appropriate equipment and infrastructures to reduce the environmental impact (fully electric production machines, LED lighting, optimized heating/cooling systems in offices). Premium Beauty News - In terms of market segments, you are positioned in skincare but also in make-up and scented derivatives... Stéphane Perrollier - We are indeed very present in these markets. Make-up is a segment to which we are paying a lot of attention. We are currently developing a new highly innovative project whose launch will take place in 2018. We also have a development policy for our range of standard product, a field in which Rebhan is particularly successful. You could check out their novel range, ""New Square"", made of Polymer Glass on our site www.certinapackaging.com"
Feelunique reports record Christmas sales,"Feelunique recorded strong trading in both the UK and internationally, and the company announced to on-track to reach approximately £100 million (about EUR 112,7 million) in retail sales for the 2017 calendar year. This announcement comes in the wake of the strong trading Feelunique experienced during the Black Friday promotion period. In the UK, retail sales were up 19% year-on-year to £7.4 million; while Christmas trading period retail sales in both China and France doubled. Feelunique's performance was up against all KPIs, with average order values growing by 12 per cent, and nearly 1 million products shipped to 88 countries in the Christmas trading period. According to the retailer, the 12 Days of Beauty' Christmas calendar was a best-seller, with eye shadow palettes also featuring strongly this year. UK best sellers included: Urban Decay Naked Heat Eyeshadow Palette; the GHD IV styler; Estee Lauder Advanced Night Repair and Victor & Rolf Flowerbomb perfume. Top selling brands included Charlotte Tilbury, Chanel, Anastasia Beverley Hills, Urban Decay, Bare Minerals, YSL and Benefit, with Charlotte Tilbury's Matte Revolution Walk of Shame lipstick being the best-selling product globally. ""I am delighted with our record-breaking performance over the Christmas period, which further evidences our ability to capitalise on the consumer shift in the beauty market to online purchasing. We also remain on-track to reach £100 million in retail sales for the calendar year, which is a significant milestone for the business. Looking ahead to 2018, we will continue to grow market share in existing markets, with the scope to add further territories to our offering as a truly cross-border retailer. We will also be announcing the additions of several exciting new brands to the site early in the new year, solidifying Feelunique's position as Europe's leading online beauty retailer,"" said Joel Palix, CEO of Feelunique. Founded in 2005, Feelunique is a cross-border online beauty retailer, shipping to over 120 countries and with dedicated websites in the UK, France, the EU, Germany, Norway, China and the US. The company offers a choice of more than 30,000 products and 500 brands across makeup, skincare, haircare, fragrance and electricals. Feelunique claims over 130,000 site visits and more than 15,000 products sold every day, with 65% of sales coming from customers under the age of 35. It remains to be seen if the Boxing Days promotion period will be as profitable for Feelunique, but there is no reason for the trend to reverse."
Personalised products and bespoke services: The new luxury according to L'Oréal,"While the luxury cosmetics market is growing fast, it is also undergoing deepseated changes. ""Boosted by digital, the arrival of new generations of customers and Chinese consumption, the luxury market is growing faster than ever. At the same time, it is forcing brands to reinvent themselves constantly"", says Nicolas Hieronimus, Deputy Chief Executive Officer of L'Oréal. According to Hieronimus, two new luxury markets are in the process of emerging. First, a market for affordable, accessible luxury whose swift growth is being driven by Gen Yers and Gen Zers around the world. The second market offers a high-premium, more experiential form of luxury reserved for connoisseurs, which crystallizes especially around ultra-premium skincare and niche perfumery. In this setting, L'Oréal Luxury has two priorities: ""We've got to digitalise and diversify to meet consumers' new expectations."" For L'Oréal Luxury, digital is both a great way to know consumers better and a fast-growing distribution channel. ""By harnessing data, social media, CRM and precision marketing, we can reach out to consumers in a pretty targeted way,"" explains Nicolas Hieronimus. Through these precision marketing efforts, the Luxury Division gathers key data on consumers, which it uses to identify specific expectations. Diversification-wise, L'Oréal Luxury is broadening and strengthening its brand portfolio to meet the many and varied needs of new consumer populations with perennial brands such as Lancôme, designer brands such as YSL and Giorgio Armani, and alternative brands like Kiehl's and Atelier Cologne, or Urban Decay and It Cosmetics in the makeup category. As Nicolas Hieronimus sees it, the critical challenge for high-end brands is to offer consumers unforgettable experiences. To achieve this goal, the Luxury Division is counting on personalisation. A growing number of L'Oréal Luxury brands are now offering bespoke products, such as Yves Saint Laurent, which lets clients customise their lipstick by picking a colour, cap or by having a message engraved, to make it a unique object that can be offered as a gift or kept. Lancôme, meanwhile, recently began offering Le Teint Particulier, a new custom-made foundation that can be tailored to any skin type. ""In store, a beauty advisor scans and analyses the customer's skin. The customer can then watch as a unique formula is prepared specifically for her."" A technological innovation designed to forge strong ties to the brand, but also ""a huge operational challenge for the Group"", explains Thierry Cheval, head of Retail at L'Oréal. ""We're talking about setting up micro-factories in public places, where they will be in contact with thousands of consumers. We can't leave anything to chance."" Accordingly, two rounds of testing are conducted, comprising a first set of laboratory tests to verify the machines' accuracy, performance and safety, and a second set at the sales outlets themselves to see whether the systems work properly in real-life conditions and over the long run. Thus, for the launch of Lancôme's Teint Particulier in the USA, L'Oréal trialled the system at two stores on the West Coast before rolling it out at nine other US sales locations in the space of a year. ""Encouraged by our US success, we just launched this new service in France and now have 24 stores selling Le Teint Particulier on both sides of the Atlantic,"" adds Thierry Cheval. The next step will be to roll out these services worldwide while developing new ones to make the customer experience even more special and memorable. ""In the luxury market, it is crucial to give customers experiences. That is how we will continue to grow our online and in-store presence,"" concludes Nicolas Hieronimus."
